trade_date,ts_code,lag1_net_mf_strength_20d_mean,lag1_net_mf_strength_60d_mean,lag1_close_position,lag1_excess_ret_10d_mean,lag1_excess_ret_1d,lag1_excess_ret_5d_mean,lag1_industry_neutral_ret_1d,lag1_ret_1d,lag1_ret_20d,lag1_ret_5d_mean,lag1_bollinger_z_20d,lag1_ma_ratio_20_60,lag1_macd_hist,lag1_turnover_cost_proxy__resid_style,lag1_turnover_20d_std__resid_style,lag1_turnover_60d_std__resid_style,lag1_amount_rank_pct__resid_style,lag1_amount_log__resid_style,next_amount
20260423,300001.SZ,-0.004348402929795181,-0.0022611893653705045,0.8057553956834511,-0.004536667041445797,0.015807217217365555,7.88815606882487e-05,0.030148881365456077,0.033108108108107936,0.08632326820603908,0.013320645098336591,2.1283379167885097,-0.014857888597595403,0.5729683941949028,0.2406221753145947,0.6334644479493903,1.3614139036238095,0.46,13.861565317657131,1047130.7499999998
20260424,300001.SZ,-0.003372414073332404,-0.0018275917298501212,0.7777777777777772,-0.0028315944381667514,0.0250139683932058,0.00966939884148137,0.016586397506897905,0.01635055591890122,0.08029197080291972,0.014844946226250922,2.165727340099448,-0.012025677850258654,0.6847346782461166,0.2588934093475034,0.6924482085136191,1.349920148134317,0.47,13.962116722516166,1157896.851999999
20260427,300001.SZ,-0.002251432135553223,-0.0015917394486988422,0.7176470588235305,0.002216116455030248,0.021823838691636288,0.01676490574663352,-0.00890461675328523,0.007722007722007707,0.10710498409331914,0.016250891557429915,1.984580751857781,-0.008064376767682568,0.7493687916676384,0.17857732013793956,0.6837248195883259,1.3512949499874465,0.37,13.56779236091383,780578.8819999995
20260428,300001.SZ,-0.002260058292150871,-0.0012843346067415414,0.11510791366906481,0.003168208135201389,-0.012381216712375687,0.008092605222695814,0.00481764543734833,-0.017560664112388324,0.0672910163024627,0.006581719648131079,1.4100692236946293,-0.005840046029919277,0.67853327472217,0.2145311306009683,0.686869697364741,1.3495285246376705,0.41,13.762105255910464,947994.7100000005
20260429,300001.SZ,-0.0013075789361027134,-0.001310854785216789,0.4196428571428589,0.004728151328820496,0.00712236994984361,0.011477235507935113,-0.0031854308489994215,-0.0071498212544686135,0.09892086330935257,0.006494037276431985,1.1290103622311813,-0.0019373717281703229,0.5670744763273374,0.20433783939674488,0.6826126488103086,1.3495804705903474,0.41,13.69839285892239,889479.4959999999
20260430,300001.SZ,-0.00033377930574080754,-0.0011025412079021964,0.6727272727272736,0.0008640340593949914,-0.03333302753180134,0.001649186558101734,-0.07259521200170733,-0.008183306055646433,0.11397058823529416,-0.0017642455563188885,0.8641650551933826,0.002440915486891182,0.43087510924460937,0.2344205874223771,0.6810897568950839,1.3501311955700477,0.42,13.822591418396431,1007104.9890000003
20260506,300001.SZ,-0.001235951167339888,-0.0012619580843473096,0.29347826086956535,0.0007893742588305774,-0.023685216016403943,-0.008090650323820215,-0.00641875180117794,-0.02640264026402639,0.06153292551277434,-0.01031488479290441,0.23712346014574115,0.004550671410535889,0.2151271471635532,0.19748975132049096,0.6554170695262306,1.350248948373869,0.38,13.620453628678524,822786.8159999998
20260507,300001.SZ,-0.0004342120437383938,-0.0010917544362965082,0.9381443298969084,0.002899276589445432,0.007445327472024088,-0.010966352567742654,-0.0013633642317044045,0.03491525423728814,0.1278167713335796,-0.004876235489848324,0.9049755917554594,0.009094347407509362,0.19391186281733597,0.21077062942426453,0.6483713855134783,1.3412986748703783,0.33,13.710164494424237,900012.0069999998
20260508,300001.SZ,9.071903280558188e-05,-0.0008742551656723558,0.5287356321839084,-0.0012259689151379982,-0.01027216913852147,-0.010544543052971811,0.024880877488712903,0.004258106780216098,0.15567282321899722,-0.0005124813113274396,0.957427451667593,0.014305406997694892,0.1804242731816076,0.20007583789632422,0.5943732088910166,1.336561268520253,0.37,13.673315222688666,867450.7959999994
20260511,300001.SZ,0.0002296457719379071,-0.0008063042366575395,0.485714285714286,-0.0011415585624969915,-0.008956677949942815,-0.013760352632929096,0.006335632446636225,-0.018590998043052864,0.12150577711516974,-0.0028007166690442896,0.3860988592012299,0.018065134974649455,0.0827313418565837,0.165949585001323,0.5388484269596393,1.3369305197635122,0.3,13.447457551534152,692079.496
20260512,300001.SZ,-0.0004025935900948001,-0.0008142438561539339,0.41935483870967355,-0.005723278172257295,-0.030009978880237487,-0.013095742902616326,-0.010686285667612833,0.004985044865403632,0.05993690851735001,-0.00016704648483427674,0.47050789086711187,0.019172788774457716,0.02909023301377034,0.16054962363538589,0.5397676240754309,1.340901571368631,0.24,13.419526942604046,673016.7230000002
20260513,300001.SZ,-0.00010599119240356711,-0.0007880675491693746,0.8466453674121416,0.00025590477463673935,0.08480579786214615,0.008602459873093693,0.0933281454594088,0.08630952380952395,0.15061295971978983,0.02237538632987579,2.565842189792975,0.02341610318768117,0.3197885120979622,0.5042536919247023,1.176645773106102,1.4520935628794465,0.67,14.724136122157919,2480909.337
20260514,300001.SZ,0.0006837864699093643,-0.00041125577647418195,0.6789297658862868,0.0004064017523089603,0.023328808468358497,0.011779156072360575,0.03990158960070103,0.049619482496194633,0.19680666435265537,0.02531623198165709,2.8803837229894094,0.029215798382120628,0.6852616806383232,0.5213613102387094,1.5994696254087784,1.5678602033436544,0.66,14.828679934957687,2754315.664000001
20260515,300001.SZ,0.0019443472311432368,0.00021018861218022287,0.8083333333333337,0.011953291706254943,0.10308768282708414,0.03445112646548169,0.10748528295183574,0.08149651972157779,0.3125659978880675,0.04076391456992943,3.163845057269462,0.038131682611142415,1.2274914304741316,0.512918521623305,1.8665633710956142,1.6668558569979786,0.7,14.894178466829793,2940758.5810000016
20260518,300001.SZ,0.0021944221575030793,0.00014716054666579246,0.11458333333333263,0.0084744962592182,-0.02766558452052381,0.030709345151365496,-0.03796870594584895,-0.03325288281040495,0.25,0.03783153761645901,2.121302081369338,0.04492928885753633,1.3323634234542112,0.32425433451656416,1.8603496939172293,1.6633131197307234,0.56,14.37791111397415,1754879.135999999
20260519,300001.SZ,0.002949287825640493,0.00021093750566586562,0.6604361370716502,0.01757807966813436,0.057702806557360264,0.04825190223888505,0.045926362795640725,0.05409153952843271,0.3268156424581006,0.047652836549064825,2.365077965822998,0.05424626736932314,1.5617304537053656,0.3398094865394891,1.8623546852248583,1.6622655223322333,0.63,14.480466834842703,1944404.5039999983
20260520,300001.SZ,0.0029106053350171825,0.00021626839373912717,0.9760956175298824,0.024979469450517943,0.050328681807431885,0.04135647902794219,0.041118460607622524,0.048684210526315885,0.37937002422983723,0.04012777389242321,2.4089525424329175,0.06493427559494558,1.8407817303384149,0.3158115966740996,1.8323635140957995,1.6463151084474226,0.63,14.417139990899548,1825089.241
20260521,300001.SZ,0.0036636251204242207,0.0003953113468502578,0.634285714285714,0.0242948224478881,0.0005988574457256313,0.03681048882341562,-0.02244702652438498,0.004015056461731392,0.38395019024558974,0.031006888685530566,2.0577846067183696,0.07561951053593075,1.9164465834093627,0.24555104627110103,1.797378603140237,1.6205546196140785,0.53,14.171798706807428,1428017.9710000004
20260522,300001.SZ,0.0035517654634983353,0.00023749361901141523,0.08035714285714265,0.022844388629422674,-0.02477650732317571,0.011237650793363651,-0.017033527361281706,-0.04823794051487129,0.2778523489932885,0.005059996638240749,1.351850108467624,0.08307331442286725,1.5895404856344575,0.3349121806268833,1.8068564993846232,1.626171749634928,0.56,14.48917143269313,1961403.650000001
20260525,300001.SZ,0.0054174679043506565,0.0009710970259078856,0.8251121076233184,0.02594317805323042,0.022031216288134647,0.021177010955095343,0.03500743973829715,0.050420168067226934,0.3513513513513513,0.021794606813767124,1.6384663170008231,0.09246478873239439,1.5152207998950518,0.24802827796181864,1.762063769822502,1.6058828475424543,0.56,14.177012512022108,1435482.8269999991
20260526,300001.SZ,0.004158534145564601,0.0004156063606767722,0.19031141868512008,0.02087045414296641,-0.08073721798287758,-0.006510993952952226,-0.0337005136290715,-0.05974999999999997,0.22988881621975144,-0.00097370109191941,0.9284225386942041,0.09855738129124081,1.0495515877325747,0.2922817880449903,1.755612150931986,1.6082805361574948,0.55,14.310162901275879,1639927.007999999
20260527,300001.SZ,0.0035063845411669055,0.0004443030503973633,0.6934306569343047,0.012616187678408585,0.002263133216567903,-0.016124103671125024,0.0003470461954429632,0.007710715235309751,0.21943371943371948,-0.009168400150120637,0.9079408264381007,0.10405200991278041,0.7026737613835463,0.2298561143126075,1.7625962824317256,1.601323217280182,0.49,14.043568123708363,1256156.634999999
20260528,300001.SZ,0.0030269235234317493,0.00019304155641310594,0.31558935361216633,0.011887432803035114,0.01604125971462378,-0.013035623217345393,-0.009307820376049207,0.01671087533156479,0.2238186462324392,-0.006629236376153957,0.9205576228589039,0.1100510909547121,0.4647033933669338,0.20420932022115915,1.7447812424786373,1.6011520656873257,0.46,13.956757688206078,1151708.2350000006
20260529,300001.SZ,0.0029907632715514645,-4.1272767914750804e-05,0.8610169491525433,0.004418967081378622,0.028403025610519217,-0.002399716630606408,0.038237688915066154,0.04800417427602399,0.3054923626909327,0.0126191865820251,1.241516225181888,0.11914333204114458,0.48637556919632186,0.25310952082137267,1.7296762859518668,1.5997415758561093,0.55,14.186349009502766,1448947.9789999991
20260303,300002.SZ,-0.010436795652010226,-0.005312804710828902,0.1320754716981139,-0.008250147717562972,-0.05268330571867508,-0.022161014039952787,-0.004148317501026455,-0.05756013745704469,-0.12867355043685458,-0.02100944986580695,-2.7791045668830185,0.021637830304224837,-0.25085336675628506,0.3827297953617909,1.3493863819002587,2.429212621873843,0.49,13.900929753772553,1089172.5480000002
20260304,300002.SZ,-0.010307222280638259,-0.0052928217637832195,0.04054054054054206,-0.011366865495282374,-0.035369814266718924,-0.024314241207090824,0.019298630217813473,-0.061075660893345485,-0.17202572347266876,-0.030276179096073073,-3.006946867497015,0.014213197969543234,-0.3855404002795779,0.2763549065934154,1.3511329177183424,2.42170232924231,0.34,13.49894614134159,728647.0730000004
20260305,300002.SZ,-0.00953958182432012,-0.004988264850425673,0.39999999999999647,-0.0146753628741506,0.012113636257203853,-0.018079589721806323,-0.00011045313631224962,-0.001941747572815622,-0.15321252059308077,-0.029667022376222252,-2.3854628754368927,0.007908487501765205,-0.45106538745229496,0.16633244370060685,1.412575807933107,2.418043423154326,0.28,12.922914809506631,409590.1759999996
20260306,300002.SZ,-0.010429802361663302,-0.005131000773654524,0.38461538461538547,-0.013273188341732889,0.009652160926633346,-0.013560976460952445,0.008631242281805784,0.026264591439688845,-0.16336241078509106,-0.0212395009136813,-1.7298611759749638,0.00048078282756858215,-0.43176370148806525,0.2817824787070766,1.3298161853587438,2.408624989059299,0.51,13.51929338360359,743624.9140000007
20260309,300002.SZ,-0.010825203036495968,-0.0047179536675585,0.9000000000000018,-0.01391641389204067,-0.0009992433826953029,-0.013457313236850421,-0.0036085711098396978,0.0028436018957345155,-0.16297468354430378,-0.018293870517556488,-1.5038917199207618,-0.0073317103549792595,-0.3899545282600877,0.14472366795984734,1.1780128639611156,2.4056485435589137,0.3,12.794728230034512,360311.947
20260310,300002.SZ,-0.010154845385107232,-0.004402352632321043,0.7894736842105265,-0.012749879160215383,-0.0020904609368128657,-0.0033387442804779788,-0.02126138931629107,-0.008506616257088817,-0.1422730989370401,-0.008483166277565313,-1.4402985121331564,-0.01406415976205666,-0.3506572580713112,0.19693086207610538,1.1794230692209227,2.4027060603066843,0.33,13.109169242362437,493445.2629999997
20260311,300002.SZ,-0.009517546637203111,-0.0046197346970515375,0.3939393939393962,-0.011804832388577213,-0.015153210714647036,0.0007045764299363988,-0.0025518062761820115,0.015252621544328049,-0.10050675675675669,0.006782490209969394,-1.1181854589037814,-0.018592259838167924,-0.28228637715217475,0.18153593221048903,1.1925943848667762,2.3861018159522027,0.33,13.053063220853014,466522.2889999997
20260312,300002.SZ,-0.011715031473033401,-0.005215522716174608,0.04545454545454472,-0.012713542080702956,-0.028146718090476086,-0.007347494439599589,0.012972765938942032,-0.015023474178403773,-0.14784727863525593,0.004166144888851764,-1.1874393194224528,-0.02532130394076082,-0.23947675192109674,0.16303081747634188,1.2030173911657898,2.3765415472885607,0.27,12.928230580122422,411773.2659999999
20260313,300002.SZ,-0.010317557895459201,-0.0052163431375415025,0.6666666666666642,-0.009987263732336304,0.014321878106030472,-0.006413551003720164,0.009719774865186825,0.004766444232602307,-0.12020033388981644,-0.0001334845525655437,-1.0186231281023959,-0.030486765875269772,-0.18758334308343827,0.14256288604763495,1.1965241389233607,2.3717427280996963,0.26,12.778220548869292,354412.83999999997
20260316,300002.SZ,-0.0100795383333407,-0.004976946804571425,0.05128205128205035,-0.009332503999456964,0.005030037825587974,-0.005207694762063508,0.025362829452720004,0.002846299810246755,-0.10876897133220909,-0.00013294496966309577,-0.8922416684716723,-0.03524229074889862,-0.13484189907397526,0.19420334205596684,1.1747539537572944,2.35569522486025,0.32,13.12902225578183,503339.5489999998
20260317,300002.SZ,-0.01077495198798617,-0.005462950244361964,0.5294117647058817,-0.006611548862590644,-0.025473754350011868,-0.00988435344470331,-0.006171394257289076,-0.011352885525071077,-0.10988074957410565,-0.0007021988232595478,-0.9416482717811417,-0.039636358462917465,-0.10317168387567732,0.13508353656706795,1.2137487407549326,2.3566392551406885,0.22,12.708432453185525,330522.30599999987
20260318,300002.SZ,-0.01164438543604083,-0.00511777628121808,0.0,-0.0016432139596404994,0.01431353476278252,-0.0039910043492173974,0.015076691296711298,-0.008612440191387516,-0.13953488372093026,-0.0054752111704026605,-0.9477211136558632,-0.04589729714334534,-0.08230450272582579,0.13143506166613234,1.2545192466795587,2.352742006454991,0.24242424242424243,12.685351829751706,322980.986
20260319,300002.SZ,-0.01277145129155475,-0.005664693920722748,0.6842105263157889,-0.004489971386453295,-0.016353938010924107,-0.0016324483333070017,-0.013913119468675017,0.0038610038610038533,-0.17065390749601272,-0.0016983155625211355,-0.8219621686280024,-0.05370563153316299,-0.05252216494245632,0.1153693787751066,1.0141837942534326,2.3708965102382455,0.24242424242424243,12.530187952367816,276560.34900000016
