split,trade_date,k,keep_multiplier,keep_rank,daily_count,gross_return,net_return,benchmark_return,executable_universe_return,excess_vs_benchmark,excess_vs_executable_universe,transaction_cost,cost_bps,slippage_bps,portfolio_nav,participation_cap,desired_turnover,filled_turnover,filled_buy_notional_weight,filled_sell_notional_weight,buy_reject_count,sell_reject_count,partial_fill_count,position_count,cash_weight_before_normalize
test,20250205,10,1.0,10,84,0.07757876747686449,0.07747765821489548,0.06424527525438206,0.06456798267456823,0.01323238296051342,0.01290967554032725,0.00010110926196900001,10.0,5.0,10000000.0,0.03,0.9999999999999999,0.067406174646,0.067406174646,0.0,0,0,10,10,0.0
test,20250205,20,1.0,20,84,0.07224663946420985,0.07213348404901986,0.06424527525438206,0.06456798267456823,0.007888208794637794,0.007565501374451625,0.00011315541519000003,10.0,5.0,10000000.0,0.03,1.0000000000000002,0.07543694346000002,0.07543694346000002,0.0,0,0,20,20,0.0
test,20250205,30,1.0,30,84,0.08129233016071487,0.08112042861285387,0.06424527525438206,0.06456798267456823,0.01687515335847181,0.016552445938285643,0.00017190154786100008,10.0,5.0,10000000.0,0.03,0.9999999999999999,0.11460103190733338,0.11460103190733338,0.0,0,0,29,30,0.0
test,20250212,10,1.0,10,86,0.009502256735563121,0.009398675120377122,0.018683128084034273,0.009214541812112396,-0.009284452963657151,0.00018413330826472576,0.000103581615186,10.0,5.0,10000000.0,0.03,1.8017151112313845,0.069054410124,0.014080048014,0.054974362109999994,0,0,15,15,0.0
test,20250212,20,1.0,20,86,0.007876025879813597,0.007755114744641474,0.018683128084034273,0.009214541812112396,-0.010928013339392799,-0.0014594270674709222,0.00012091113517212343,10.0,5.0,10000000.0,0.03,1.4402443235204747,0.08060742344808229,0.021342322479000003,0.059265100969082274,0,0,22,23,1.1102230246251565e-16
test,20250212,30,1.0,30,86,-0.00501198590774113,-0.005242970673536245,0.018683128084034273,0.009214541812112396,-0.023926098757570517,-0.014457512485648642,0.00023098476579511463,10.0,5.0,10000000.0,0.03,1.4119756771335068,0.15398984386340975,0.07011356330100003,0.08387628056240977,0,0,36,37,0.0
test,20250219,10,1.0,10,87,0.04067347244012889,0.040586193730852885,0.020627726337015817,0.03465011447356169,0.019958467393837068,0.005936079257291192,8.727870927599998e-05,10.0,5.0,10000000.0,0.03,1.7485875794952086,0.05818580618399998,0.014917296944999998,0.04326850923899999,0,0,18,18,0.0
test,20250219,20,1.0,20,87,0.03544292869333537,0.03529272222304127,0.020627726337015817,0.03465011447356169,0.014664995886025455,0.000642607749479579,0.00015020647029409363,10.0,5.0,10000000.0,0.03,1.489770005374538,0.1001376468627291,0.05032593725099999,0.04981170961172908,0,1,25,27,1.1102230246251565e-16
test,20250219,30,1.0,30,87,0.03619496908042973,0.03595888425457452,0.020627726337015817,0.03465011447356169,0.0153311579175587,0.0013087697810128252,0.00023608482585521474,10.0,5.0,10000000.0,0.03,1.3968292329688279,0.1573898839034765,0.06583870656,0.09155117734347651,0,1,39,41,0.0
test,20250226,10,1.0,10,87,-0.02673925387387949,-0.02686160167261049,-0.03444576019239476,-0.028359081240983772,0.007584158519784268,0.001497479568373282,0.000122347798731,10.0,5.0,10000000.0,0.03,1.5307432957384899,0.081565199154,0.010024757075999998,0.07154044207799999,0,0,18,18,1.1102230246251565e-16
test,20250226,20,1.0,20,87,-0.026352866847385865,-0.026518568925840504,-0.03444576019239476,-0.028359081240983772,0.007927191266554254,0.0018405123151432681,0.00016570207845464037,10.0,5.0,10000000.0,0.03,1.4372265153907502,0.11046805230309359,0.027709722308255667,0.08275832999483791,0,1,26,28,0.0
test,20250226,30,1.0,30,87,-0.02361009615068833,-0.023872167355481377,-0.03444576019239476,-0.028359081240983772,0.010573592836913382,0.004486913885502396,0.0002620712047930476,10.0,5.0,10000000.0,0.03,1.3124788656089044,0.17471413652869838,0.04026034186199999,0.13445379466669843,0,2,37,40,0.0
test,20250305,10,1.0,10,87,0.0007066616380426234,0.0005702108969887958,-0.005888359527007503,0.0023306236171185915,0.006458570423996298,-0.0017604127201297957,0.00013645074105382771,10.0,5.0,10000000.0,0.03,1.5157054062875366,0.09096716070255181,0.010394030361,0.08057313034155181,0,1,19,20,1.1102230246251565e-16
test,20250305,20,1.0,20,87,0.001469242749236904,0.0012914188477019172,-0.005888359527007503,0.0023306236171185915,0.00717977837470942,-0.0010392047694166742,0.00017782390153498666,10.0,5.0,10000000.0,0.03,1.5046450887727842,0.1185492676899911,0.02646479737499999,0.09208447031499109,0,1,30,31,0.0
test,20250305,30,1.0,30,87,-0.00640820721545288,-0.00667686278878099,-0.005888359527007503,0.0023306236171185915,-0.0007885032617734869,-0.009007486405899582,0.00026865557332810935,10.0,5.0,10000000.0,0.03,1.388879890098842,0.17910371555207288,0.067274382129,0.11182933342307289,0,2,43,45,0.0
test,20250312,10,1.0,10,87,-0.001447055669313922,-0.00153489486904928,0.015016428414802219,0.001487857018171965,-0.016551323283851498,-0.003022751887221245,8.783919973535802e-05,10.0,5.0,10000000.0,0.03,1.694266417600359,0.05855946649023868,0.007260011996999999,0.05129945449323868,0,1,21,22,0.0
test,20250312,20,1.0,20,87,-0.00010056162264727853,-0.00023255540345728243,0.015016428414802219,0.001487857018171965,-0.0152489838182595,-0.0017204124216292475,0.0001319937808100039,10.0,5.0,10000000.0,0.03,1.5327306054232526,0.08799585387333593,0.031452999081,0.05654285479233596,0,1,31,32,0.0
test,20250312,30,1.0,30,87,0.009732741576324717,0.009526324996269367,0.015016428414802219,0.001487857018171965,-0.005490103418532852,0.008038467978097402,0.00020641658005534982,10.0,5.0,10000000.0,0.03,1.3974315687482812,0.13761105337023322,0.05634253511699998,0.08126851825323318,0,2,45,47,0.0
