split,mode,k,period_count,cumulative_return,benchmark_cumulative_return,excess_cumulative_return,annualized_return,annualized_vol,sharpe_like,max_drawdown,win_rate,mean_daily_return,mean_excess_return,avg_turnover,avg_transaction_cost,avg_position_count
test,full_topk,10,311,0.496898790451874,0.8946112921029408,-0.39771250165106675,0.3866171684211843,0.3188788524741244,1.2124264918212366,-0.25715162297955807,0.5273311897106109,0.0015011040661383557,-0.0007198132830025614,0.15432018705502726,0.00023148028058254087,10.0
test,full_topk,20,311,0.589273933137388,0.8946112921029408,-0.3053373589655528,0.45555701119334047,0.2968548692227103,1.5346118875738115,-0.2366098059015096,0.5401929260450161,0.0016678035606803186,-0.0005531137884605986,0.11236508652357677,0.00016854762978536517,20.0
test,full_topk,30,311,0.4458842499975053,0.8946112921029408,-0.44872704210543546,0.3482005430933153,0.28111938914440954,1.2386215840645787,-0.22547580614437335,0.5273311897106109,0.00134490764331264,-0.0008760097058282772,0.09600502099102709,0.00014400753148654063,30.0
