split,mode,k,signal_date,execution_date,position_count,turnover,transaction_cost,overnight_return,intraday_return,daily_return,benchmark_return,top_selected
test,full_topk,10,20250205,20250206,10,1.0,0.0015,0.0,0.041530340924847066,0.039968045413459885,0.02802915920617699,"300383.SZ,300017.SZ,300251.SZ,300413.SZ,300558.SZ,300979.SZ,300059.SZ,300253.SZ,300408.SZ,300136.SZ"
test,full_topk,10,20250206,20250207,10,0.4238189590484467,0.00063572843857267,0.00057676420082824,0.0044728662395361555,0.0044132699571932665,0.025276870850721167,"300383.SZ,300413.SZ,300017.SZ,300558.SZ,300059.SZ,300136.SZ,300979.SZ,300408.SZ,300070.SZ,300207.SZ"
test,full_topk,10,20250207,20250210,10,0.2252341754485484,0.00033785126317282263,0.009292793145311918,0.0017652430447412273,0.010732847451726313,0.004380985608164689,"300383.SZ,300413.SZ,300017.SZ,300558.SZ,300059.SZ,300136.SZ,300408.SZ,300253.SZ,300979.SZ,300207.SZ"
test,full_topk,10,20250210,20250211,10,0.21429133314436982,0.00032143699971655474,-0.0033215454722999803,0.001955438570246259,-0.001693597774837352,-0.014261015743242234,"300383.SZ,300413.SZ,300558.SZ,300251.SZ,300017.SZ,300059.SZ,300408.SZ,300136.SZ,300253.SZ,300207.SZ"
test,full_topk,10,20250211,20250212,10,0.24460892523651775,0.00036691338785477663,0.005736703857413601,0.031410550352362177,0.0369468379071658,0.018129053104789072,"300383.SZ,300413.SZ,300558.SZ,300017.SZ,300059.SZ,300408.SZ,300136.SZ,300253.SZ,300207.SZ,300070.SZ"
test,full_topk,10,20250212,20250213,10,0.21699510821240775,0.0003254926623186116,-0.003307213140733574,-0.0011023178248226637,-0.004729943944521753,-0.007119166455953008,"300383.SZ,300413.SZ,300558.SZ,300017.SZ,300059.SZ,300408.SZ,300136.SZ,300253.SZ,300207.SZ,300750.SZ"
test,full_topk,10,20250213,20250214,10,0.014409980675202341,2.1614971012803512e-05,-0.002020951832991617,0.025498899577431712,0.0234042943642907,0.017986992567949667,"300383.SZ,300413.SZ,300017.SZ,300558.SZ,300059.SZ,300408.SZ,300136.SZ,300750.SZ,300253.SZ,300207.SZ"
test,full_topk,10,20250214,20250217,10,0.04889559197833444,7.334338796750166e-05,0.01152804436759904,-0.012043925536891254,-0.0007280194455269173,0.005108476582658117,"300383.SZ,300413.SZ,300017.SZ,300558.SZ,300408.SZ,300059.SZ,300136.SZ,300253.SZ,300207.SZ,300750.SZ"
test,full_topk,10,20250217,20250218,10,0.40745049565735336,0.0006111757434860301,-0.01015227047749167,-0.027095644203667626,-0.037561411217613694,-0.01977943921338543,"300383.SZ,300413.SZ,300251.SZ,300017.SZ,300558.SZ,300408.SZ,300059.SZ,300136.SZ,300207.SZ,300001.SZ"
test,full_topk,10,20250218,20250219,10,0.2142665692012623,0.00032139985380189343,-0.0027909751572529292,0.016392213239027266,0.013229731236245934,0.020346664076452914,"300383.SZ,300413.SZ,300017.SZ,300408.SZ,300558.SZ,300136.SZ,300059.SZ,300253.SZ,300207.SZ,300001.SZ"
test,full_topk,10,20250219,20250220,10,0.2100829782781182,0.0003151244674171773,-0.0034222658072518377,0.014532514380772087,0.01074190454032009,-0.0006278900939528098,"300383.SZ,300413.SZ,300017.SZ,300251.SZ,300408.SZ,300558.SZ,300136.SZ,300059.SZ,300253.SZ,300207.SZ"
test,full_topk,10,20250220,20250221,10,0.022887026106348823,3.433053915952324e-05,0.0071149764064728895,0.04986063893452073,0.05729407388886276,0.025129586223623823,"300383.SZ,300017.SZ,300251.SZ,300413.SZ,300408.SZ,300558.SZ,300136.SZ,300253.SZ,300059.SZ,300207.SZ"
test,full_topk,10,20250221,20250224,10,0.2379395141982838,0.0003569092712974257,0.0014844486083717536,-0.013840318489895144,-0.012728907137039669,-0.00669192243493999,"300383.SZ,300017.SZ,300413.SZ,300251.SZ,300408.SZ,300136.SZ,300558.SZ,300253.SZ,300059.SZ,301029.SZ"
test,full_topk,10,20250224,20250225,10,0.22159125567631838,0.00033238688351447756,-0.02459769335578625,0.0016471655094496556,-0.02331578928038891,-0.011320669295950991,"300017.SZ,300251.SZ,300413.SZ,300408.SZ,300009.SZ,300136.SZ,300558.SZ,300253.SZ,301029.SZ,300059.SZ"
test,full_topk,10,20250225,20250226,10,0.21793203638919423,0.00032689805458379137,0.003073903388327006,0.002169400559184276,0.004921358214868388,0.012330107707853921,"300383.SZ,300017.SZ,300251.SZ,300413.SZ,300408.SZ,300009.SZ,300136.SZ,300558.SZ,301029.SZ,300253.SZ"
test,full_topk,10,20250226,20250227,10,0.22178890055091718,0.0003326833508263758,0.0001662554695387943,-0.008313964031962663,-0.008479063088409178,-0.005161326389019227,"300383.SZ,300017.SZ,300251.SZ,300413.SZ,300408.SZ,300136.SZ,301029.SZ,300253.SZ,300558.SZ,300059.SZ"
test,full_topk,10,20250227,20250228,10,0.0213819017491855,3.207285262377825e-05,-0.005664598325879184,-0.04515807425484872,-0.05059732125775118,-0.038163607102016606,"300383.SZ,300017.SZ,300251.SZ,300408.SZ,300413.SZ,301029.SZ,300136.SZ,300253.SZ,300558.SZ,300059.SZ"
test,full_topk,10,20250228,20250303,10,0.21223443462705804,0.00031835165194058705,0.004770787845087782,-0.0010646599391570648,0.0033815187523449364,0.012040636532047566,"300383.SZ,300017.SZ,300251.SZ,300408.SZ,301029.SZ,300413.SZ,300136.SZ,300558.SZ,300001.SZ,300059.SZ"
test,full_topk,10,20250303,20250304,10,0.2168328360907172,0.00032524925413607585,-0.008144599539267112,0.006703997964131438,-0.0018199658943561792,-0.0029348632895016546,"300383.SZ,300017.SZ,300251.SZ,300408.SZ,301029.SZ,300413.SZ,300136.SZ,300558.SZ,300001.SZ,300207.SZ"
test,full_topk,10,20250304,20250305,10,0.02201050022807166,3.301575034210749e-05,0.0013887048593953365,0.01826996620709679,0.019650377023564758,0.00012972138941336198,"300383.SZ,300017.SZ,300251.SZ,300408.SZ,301029.SZ,300136.SZ,300413.SZ,300001.SZ,300558.SZ,300207.SZ"
