split,style_set,k,exposure_cap,periods,net_ann,net_ir,net_max_drawdown,excess_benchmark_ann,excess_exec_universe_ann,avg_desired_turnover,avg_filled_turnover,avg_constraint_reject_count,fallback_rate,avg_max_abs_target_exposure_z,avg_abs_target_exposure_z,avg_partial_fill_count,avg_position_count
test,industry_size,10,0.25,66,0.19406138569377251,0.10119023006242922,-0.20611292501620448,-0.24126073887990562,-0.16290108486173283,1.8884221282538698,0.13537739521039382,79.96969696969697,1.0,0.401951783817153,0.21610480071644075,21.954545454545453,24.696969696969695
test,industry_size,10,0.35,66,0.22664914390135826,0.11354394133545723,-0.20611292501620448,-0.22023167515071396,-0.14000598952714827,1.8893731681786516,0.1395201255923852,77.22727272727273,0.9545454545454546,0.38867229421505645,0.21276537406265975,21.545454545454547,24.803030303030305
test,industry_size,10,0.5,66,0.2339618057773829,0.11620777789445767,-0.20538543780552276,-0.21423651770199825,-0.133664735688803,1.8395941923431463,0.1324941809431344,45.74242424242424,0.5303030303030303,0.3616368052341968,0.19671698618726707,21.803030303030305,25.03030303030303
test,industry_size,30,0.15,66,0.588693735403411,0.2654706976915457,-0.20530609797418364,0.005549120687989184,0.11287778392870851,1.3699950808342625,0.228656589227618,86.4090909090909,1.0,0.1603801540230995,0.0836777956632759,53.878787878787875,66.95454545454545
test,industry_size,30,0.25,66,0.5815610490327396,0.262458237769618,-0.20530609797418364,0.0012394795659540492,0.10809329431925097,1.3681678092964493,0.228451897986562,86.37878787878788,1.0,0.16049233103791452,0.08384846114641696,53.74242424242424,66.87878787878788
test,industry_size,30,0.35,66,0.5199395384216365,0.24490596306091705,-0.20530609797418364,-0.03971140352759328,0.06359235986040979,1.3774113986544978,0.23522497614737106,82.28787878787878,0.9393939393939394,0.1646202124217456,0.08775851913469143,54.36363636363637,67.0909090909091
test,industry_size,30,0.5,66,0.5126068570133411,0.22937629630521014,-0.20581836987550306,-0.0414979733369919,0.062203195948273615,1.3187100359007977,0.21046733287078623,46.0,0.5151515151515151,0.1716296192977357,0.09239249447148112,52.84848484848485,67.25757575757575
validation,full_style,10,0.15,97,-0.21887014549849348,-0.07020447580429715,-0.5445180598966357,-0.21530822180986176,-0.14666423672178663,1.8056356980614938,0.04219835416208768,80.0,1.0,0.5563547592156046,0.23381165035668858,24.298969072164947,28.701030927835053
validation,full_style,10,0.25,97,-0.21887014549849348,-0.07020447580429715,-0.5445180598966357,-0.21530822180986176,-0.14666423672178663,1.8056356980614938,0.04219835416208768,80.0,1.0,0.5563547592156046,0.23381165035668858,24.298969072164947,28.701030927835053
validation,full_style,10,0.35,97,-0.21887014549849348,-0.07020447580429715,-0.5445180598966357,-0.21530822180986176,-0.14666423672178663,1.8056356980614938,0.04219835416208768,80.0,1.0,0.5563547592156046,0.23381165035668858,24.298969072164947,28.701030927835053
validation,full_style,10,0.5,97,-0.21959957450118373,-0.0706773234627492,-0.5450757671566727,-0.2161223864891938,-0.1475432677067916,1.8073632279577085,0.04212579463673229,79.84536082474227,0.9896907216494846,0.554139317311139,0.23346320413236732,24.298969072164947,28.701030927835053
validation,full_style,30,0.15,97,-0.04903810408443954,0.001018220525329658,-0.4115853026312568,-0.04677633145215687,0.034268991252230485,1.4448692519281265,0.10759649342086237,90.49484536082474,1.0,0.2401023169436002,0.0995396927932553,61.618556701030926,74.8659793814433
validation,full_style,30,0.25,97,-0.04903810408443954,0.001018220525329658,-0.4115853026312568,-0.04677633145215687,0.034268991252230485,1.4448692519281265,0.10759649342086237,90.49484536082474,1.0,0.2401023169436002,0.0995396927932553,61.618556701030926,74.8659793814433
validation,full_style,30,0.35,97,-0.04903810408443954,0.001018220525329658,-0.4115853026312568,-0.04677633145215687,0.034268991252230485,1.4448692519281265,0.10759649342086237,90.49484536082474,1.0,0.2401023169436002,0.0995396927932553,61.618556701030926,74.8659793814433
validation,full_style,30,0.5,97,-0.05026647228713177,0.0002976216282364377,-0.4131671979965389,-0.04844297680458065,0.0325277720463828,1.4470827455896405,0.10762487831405845,90.25773195876289,1.0,0.24018300069392678,0.09981922407797399,61.76288659793814,75.01030927835052
validation,industry_proxy,10,0.15,97,-0.19570980239343028,-0.05931306965996706,-0.5185243576979751,-0.19123661715798534,-0.12109255857119738,1.7912123430421536,0.048950999654120586,79.9381443298969,1.0,0.4021355218600945,0.22703950695391453,24.422680412371133,28.855670103092784
