split,trade_date,style_set,k,exposure_cap,gross_return,net_return,benchmark_return,executable_universe_return,excess_vs_benchmark,excess_vs_executable_universe,transaction_cost,constraint_reject_count,used_fallback,max_abs_target_exposure_z,avg_abs_target_exposure_z,target_count,desired_turnover,filled_turnover,buy_reject_count,sell_reject_count,partial_fill_count,position_count
test,20250414,full_style,30,0.35,0.0035696330059666877,0.0034045213138462504,0.005394476281327165,-0.0023463415510368148,-0.0019899549674809148,0.005750862864883065,0.00016511169212043707,95,True,0.29629760466983307,0.10441663944673074,30,1.4140465465494498,0.1100744614136247,0,0,62,63
test,20250414,full_style,30,0.5,0.0035696330059666877,0.0034045213138462504,0.005394476281327165,-0.0023463415510368148,-0.0019899549674809148,0.005750862864883065,0.00016511169212043707,95,True,0.29629760466983307,0.10441663944673074,30,1.4140465465494498,0.1100744614136247,0,0,62,63
test,20250421,industry_proxy,10,0.15,-0.003018478714127635,-0.003129904063070895,0.0003231408233126398,-0.014268144887797372,-0.003453044886383535,0.011138240824726477,0.0001114253489432601,80,True,0.21675962980273686,0.1318548662039311,10,1.9872733944429992,0.07428356596217339,0,0,30,30
test,20250421,industry_proxy,10,0.25,-0.0027487036900822465,-0.0028596099784824087,0.0003231408233126398,-0.014268144887797372,-0.0031827508017950486,0.011408534909314963,0.00011090628840016228,80,True,0.21675962980273686,0.1318548662039311,10,1.987273401578117,0.07393752560010819,0,0,29,29
test,20250421,industry_proxy,10,0.35,0.0023875617670205984,0.0022781937127281044,0.0003231408233126398,-0.014268144887797372,0.0019550528894154645,0.016546338600525477,0.00010936805429249391,79,True,0.288188460102534,0.18709542663863382,10,1.9873158419179722,0.07291203619499594,0,0,27,27
test,20250421,industry_proxy,10,0.5,0.007395641323667076,0.007338521819658576,0.0003231408233126398,-0.014268144887797372,0.007015380996345936,0.021606666707455948,5.711950400849999e-05,0,False,0.29150523391094163,0.1502273609662895,10,1.9025353549491373,0.03807966933899999,0,0,24,24
test,20250421,industry_proxy,30,0.15,0.0010610711810514779,0.0008693086301207185,0.0003231408233126398,-0.014268144887797372,0.0005461678068080786,0.01513745351791809,0.0001917625509307594,95,True,0.1036779725177535,0.06476536158870971,30,1.3513261923164432,0.12784170062050626,0,0,64,65
test,20250421,industry_proxy,30,0.25,0.0006016958870206761,0.00040498685102450827,0.0003231408233126398,-0.014268144887797372,8.184602771186845e-05,0.014673131738821881,0.0001967090359961678,95,True,0.1036779725177535,0.06476536158870971,30,1.3558995090803287,0.13113935733077853,0,0,64,65
test,20250421,industry_proxy,30,0.35,-0.0037384278005488315,-0.003919424564397613,0.0003231408233126398,-0.014268144887797372,-0.004242565387710253,0.010348720323399759,0.00018099676384878162,0,False,0.07687977160620635,0.04117367590188328,30,1.5173815663071697,0.12066450923252107,0,0,57,59
test,20250421,industry_proxy,30,0.5,-0.01588377592877366,-0.016051982804976595,0.0003231408233126398,-0.014268144887797372,-0.016375123628289235,-0.0017838379171792231,0.00016820687620293335,0,False,0.13898254566444157,0.08086712165057575,30,1.1735173118713118,0.11213791746862223,0,0,57,62
test,20250421,industry_size,10,0.15,-0.0030050702550642153,-0.003116793942641785,0.0003231408233126398,-0.014268144887797372,-0.003439934765954425,0.011151350945155587,0.00011172368757756972,80,True,0.21675962980273686,0.11478815325389204,10,1.9872735334369593,0.07448245838504648,0,0,30,30
test,20250421,industry_size,10,0.25,-0.0030050702550642153,-0.003116793942641785,0.0003231408233126398,-0.014268144887797372,-0.003439934765954425,0.011151350945155587,0.00011172368757756972,80,True,0.21675962980273686,0.11478815325389204,10,1.9872735334369593,0.07448245838504648,0,0,30,30
test,20250421,industry_size,10,0.35,-0.0030050702550642153,-0.003116793942641785,0.0003231408233126398,-0.014268144887797372,-0.003439934765954425,0.011151350945155587,0.00011172368757756972,80,True,0.21675962980273686,0.11478815325389204,10,1.9872735334369593,0.07448245838504648,0,0,30,30
test,20250421,industry_size,10,0.5,-0.0031384589251784553,-0.0032439918320196015,0.0003231408233126398,-0.014268144887797372,-0.0035671326553322414,0.01102415305577777,0.00010553290684114611,80,True,0.21675962980273686,0.11478815325389204,10,1.9873382735333371,0.07035527122743074,0,0,28,28
test,20250421,industry_size,30,0.15,0.0011170467555741146,0.0009232191296911433,0.0003231408233126398,-0.014268144887797372,0.0006000783063785035,0.015191364017488515,0.00019382762588297128,95,True,0.10694185204037317,0.0692910606220176,30,1.3497555779567925,0.1292184172553142,0,0,65,66
test,20250421,industry_size,30,0.25,0.0011170467555741146,0.0009232191296911433,0.0003231408233126398,-0.014268144887797372,0.0006000783063785035,0.015191364017488515,0.00019382762588297128,95,True,0.10694185204037317,0.0692910606220176,30,1.3497555779567925,0.1292184172553142,0,0,65,66
test,20250421,industry_size,30,0.35,0.0011170467555741146,0.0009232191296911433,0.0003231408233126398,-0.014268144887797372,0.0006000783063785035,0.015191364017488515,0.00019382762588297128,95,True,0.10694185204037317,0.0692910606220176,30,1.3497555779567925,0.1292184172553142,0,0,65,66
test,20250421,industry_size,30,0.5,-0.0007166126479168916,-0.0009119311587242725,0.0003231408233126398,-0.014268144887797372,-0.0012350719820369122,0.0133562137290731,0.0001953185108073809,95,True,0.10694185204037317,0.0692910606220176,30,1.3579329265105113,0.13021234053825392,0,0,63,64
test,20250421,full_style,10,0.15,0.005984102218692556,0.005875563102429288,0.0003231408233126398,-0.014268144887797372,0.005552422279116648,0.02014370799022666,0.00010853911626326829,80,True,0.5584867614969975,0.14707444868817043,10,1.9626613115887175,0.07235941084217885,0,0,29,29
test,20250421,full_style,10,0.25,0.005984102218692556,0.005875563102429288,0.0003231408233126398,-0.014268144887797372,0.005552422279116648,0.02014370799022666,0.00010853911626326829,80,True,0.5584867614969975,0.14707444868817043,10,1.9626613115887175,0.07235941084217885,0,0,29,29
test,20250421,full_style,10,0.35,0.005984102218692556,0.005875563102429288,0.0003231408233126398,-0.014268144887797372,0.005552422279116648,0.02014370799022666,0.00010853911626326829,80,True,0.5584867614969975,0.14707444868817043,10,1.9626613115887175,0.07235941084217885,0,0,29,29
test,20250421,full_style,10,0.5,0.005984102218692556,0.005875563102429288,0.0003231408233126398,-0.014268144887797372,0.005552422279116648,0.02014370799022666,0.00010853911626326829,80,True,0.5584867614969975,0.14707444868817043,10,1.9626613115887175,0.07235941084217885,0,0,29,29
test,20250421,full_style,30,0.15,0.004558917745542823,0.004365452417526589,0.0003231408233126398,-0.014268144887797372,0.00404231159421395,0.018633597305323962,0.00019346532801623348,95,True,0.28229634071497806,0.12007489539039723,30,1.4134645415682994,0.12897688534415566,0,0,66,67
test,20250421,full_style,30,0.25,0.004558917745542823,0.004365452417526589,0.0003231408233126398,-0.014268144887797372,0.00404231159421395,0.018633597305323962,0.00019346532801623348,95,True,0.28229634071497806,0.12007489539039723,30,1.4134645415682994,0.12897688534415566,0,0,66,67
test,20250421,full_style,30,0.35,0.004558917745542823,0.004365452417526589,0.0003231408233126398,-0.014268144887797372,0.00404231159421395,0.018633597305323962,0.00019346532801623348,95,True,0.28229634071497806,0.12007489539039723,30,1.4134645415682994,0.12897688534415566,0,0,66,67
test,20250421,full_style,30,0.5,0.004558917745542823,0.004365452417526589,0.0003231408233126398,-0.014268144887797372,0.00404231159421395,0.018633597305323962,0.00019346532801623348,95,True,0.28229634071497806,0.12007489539039723,30,1.4134645415682994,0.12897688534415566,0,0,66,67
test,20250428,industry_proxy,10,0.15,0.03754544985213405,0.037448000836912534,0.051926436899812245,0.04992579424968175,-0.01447843606289971,-0.012477793412769216,9.744901522151773e-05,79,True,0.4150263819191,0.23917095569304753,10,1.74014970643733,0.06496601014767849,0,1,26,27
test,20250428,industry_proxy,10,0.25,0.0376284026329447,0.03753095801719319,0.051926436899812245,0.04992579424968175,-0.014395478882619057,-0.012394836232488562,9.744461575151215e-05,76,True,0.15029921189959924,0.07135453668436309,10,1.93107542340893,0.06496307716767477,0,1,28,29
test,20250428,industry_proxy,10,0.35,0.03386853773977411,0.03378676487760085,0.051926436899812245,0.04992579424968175,-0.018139672022211395,-0.0161390293720809,8.177286217325407e-05,72,True,0.15673082358956505,0.09241917888086792,10,1.7826213578699157,0.054515241448836044,0,1,24,25
test,20250428,industry_proxy,10,0.5,0.06766958633990441,0.06759001621311063,0.051926436899812245,0.04992579424968175,0.015663579313298384,0.01766422196342888,7.957012679378509e-05,0,False,0.3002076350713552,0.15098713650758175,10,1.9763219540907349,0.05304675119585672,0,2,27,29
test,20250428,industry_proxy,30,0.15,0.04209695690694644,0.041896811907125166,0.051926436899812245,0.04992579424968175,-0.01002962499268708,-0.008028982342556584,0.00020014499982127368,90,True,0.12501655590205743,0.06635722040576562,30,1.3307236226254873,0.1334299998808491,0,1,66,70
test,20250428,industry_proxy,30,0.25,0.04131902480603427,0.04113043056285597,0.051926436899812245,0.04992579424968175,-0.010796006336956272,-0.008795363686825777,0.00018859424317830021,86,True,0.12697048205067224,0.08686365548460705,30,1.3365612079132736,0.12572949545220014,0,1,63,67
test,20250428,industry_proxy,30,0.35,0.04333716463167315,0.04317162972207046,0.051926436899812245,0.04992579424968175,-0.008754807177741783,-0.006754164527611288,0.00016553490960268493,72,True,0.1810450233271418,0.11864568771247631,30,1.4698277500669068,0.11035660640178994,0,3,65,69
test,20250428,industry_proxy,30,0.5,0.04783344742383904,0.04767515111295309,0.051926436899812245,0.04992579424968175,-0.004251285786859155,-0.0022506431367286597,0.000158296310885953,0,False,0.11502938274084942,0.09636036002612916,30,1.433999017723541,0.10553087392396868,0,3,58,64
test,20250428,industry_size,10,0.15,0.03758147836311817,0.037482565155755314,0.051926436899812245,0.04992579424968175,-0.014443871744056931,-0.012443229093926436,9.891320736285786e-05,80,True,0.526110807485866,0.2709160365317785,10,1.7405437417671783,0.06594213824190524,0,1,26,27
test,20250428,industry_size,10,0.25,0.03758147836311817,0.037482565155755314,0.051926436899812245,0.04992579424968175,-0.014443871744056931,-0.012443229093926436,9.891320736285786e-05,80,True,0.526110807485866,0.2709160365317785,10,1.7405437417671783,0.06594213824190524,0,1,26,27
test,20250428,industry_size,10,0.35,0.03758147836311817,0.037482565155755314,0.051926436899812245,0.04992579424968175,-0.014443871744056931,-0.012443229093926436,9.891320736285786e-05,80,True,0.526110807485866,0.2709160365317785,10,1.7405437417671783,0.06594213824190524,0,1,26,27
test,20250428,industry_size,10,0.5,0.03712857204878923,0.037030571698742465,0.051926436899812245,0.04992579424968175,-0.01489586520106978,-0.012895222550939285,9.800035004676227e-05,10,False,0.27436844598014265,0.11085136987442978,10,1.8034240991247954,0.06533356669784152,0,1,26,27
test,20250428,industry_size,30,0.15,0.04440999428821233,0.04420924545375408,0.051926436899812245,0.04992579424968175,-0.007717191446058168,-0.005716548795927673,0.00020074883445825138,91,True,0.16229508337531023,0.07081164761722969,30,1.2843009961677985,0.13383255630550092,0,1,66,70
test,20250428,industry_size,30,0.25,0.04440999428821233,0.04420924545375408,0.051926436899812245,0.04992579424968175,-0.007717191446058168,-0.005716548795927673,0.00020074883445825138,91,True,0.16229508337531023,0.07081164761722969,30,1.2843009961677985,0.13383255630550092,0,1,66,70
test,20250428,industry_size,30,0.35,0.04440999428821233,0.04420924545375408,0.051926436899812245,0.04992579424968175,-0.007717191446058168,-0.005716548795927673,0.00020074883445825138,91,True,0.16229508337531023,0.07081164761722969,30,1.2843009961677985,0.13383255630550092,0,1,66,70
test,20250428,industry_size,30,0.5,0.04386722427303358,0.04368227380352059,0.051926436899812245,0.04992579424968175,-0.008244163096291654,-0.006243520446161159,0.00018495046951298857,0,False,0.09426045357370917,0.04510944436443012,30,1.3889313951110185,0.12330031300865904,0,1,60,64
test,20250428,full_style,10,0.15,0.03341691321906,0.03332284259307341,0.051926436899812245,0.04992579424968175,-0.018603594306738837,-0.016602951656608342,9.407062598658841e-05,80,True,0.5838094921232726,0.2742162551682235,10,1.7453134659181446,0.06271375065772561,0,0,26,26
test,20250428,full_style,10,0.25,0.03341691321906,0.03332284259307341,0.051926436899812245,0.04992579424968175,-0.018603594306738837,-0.016602951656608342,9.407062598658841e-05,80,True,0.5838094921232726,0.2742162551682235,10,1.7453134659181446,0.06271375065772561,0,0,26,26
test,20250428,full_style,10,0.35,0.03341691321906,0.03332284259307341,0.051926436899812245,0.04992579424968175,-0.018603594306738837,-0.016602951656608342,9.407062598658841e-05,80,True,0.5838094921232726,0.2742162551682235,10,1.7453134659181446,0.06271375065772561,0,0,26,26
test,20250428,full_style,10,0.5,0.03341691321906,0.03332284259307341,0.051926436899812245,0.04992579424968175,-0.018603594306738837,-0.016602951656608342,9.407062598658841e-05,80,True,0.5838094921232726,0.2742162551682235,10,1.7453134659181446,0.06271375065772561,0,0,26,26
test,20250428,full_style,30,0.15,0.04314887927018795,0.04294628686612875,0.051926436899812245,0.04992579424968175,-0.008980150033683493,-0.006979507383552998,0.00020259240405919406,91,True,0.3048413916078619,0.08870043165930983,30,1.2477938828577806,0.13506160270612938,0,1,65,69
test,20250428,full_style,30,0.25,0.04314887927018795,0.04294628686612875,0.051926436899812245,0.04992579424968175,-0.008980150033683493,-0.006979507383552998,0.00020259240405919406,91,True,0.3048413916078619,0.08870043165930983,30,1.2477938828577806,0.13506160270612938,0,1,65,69
test,20250428,full_style,30,0.35,0.04314887927018795,0.04294628686612875,0.051926436899812245,0.04992579424968175,-0.008980150033683493,-0.006979507383552998,0.00020259240405919406,91,True,0.3048413916078619,0.08870043165930983,30,1.2477938828577806,0.13506160270612938,0,1,65,69
test,20250428,full_style,30,0.5,0.04314887927018795,0.04294628686612875,0.051926436899812245,0.04992579424968175,-0.008980150033683493,-0.006979507383552998,0.00020259240405919406,91,True,0.3048413916078619,0.08870043165930983,30,1.2477938828577806,0.13506160270612938,0,1,65,69
test,20250508,industry_proxy,10,0.15,0.021014949890918743,0.020935987305541366,0.007305807444722978,-0.0107297364687412,0.013630179860818388,0.03166572377428257,7.896258537737772e-05,80,True,0.46428758318183794,0.3615878634238874,10,1.7847889990366224,0.05264172358491848,0,2,26,28
test,20250508,industry_proxy,10,0.25,0.02087524825650114,0.020792126615929288,0.007305807444722978,-0.0107297364687412,0.01348631917120631,0.03152186308467049,8.312164057184942e-05,80,True,0.46428758318183794,0.3615878634238874,10,1.7977016853879075,0.05541442704789962,0,2,28,30
test,20250508,industry_proxy,10,0.35,0.026183011815470097,0.02611162207261661,0.007305807444722978,-0.0107297364687412,0.018805814627893633,0.03684135854135781,7.13897428534864e-05,80,True,0.46428758318183794,0.3615878634238874,10,1.7759246101828532,0.047593161902324266,0,1,26,27
test,20250508,industry_proxy,10,0.5,-0.023855478995920887,-0.023968072532955558,0.007305807444722978,-0.0107297364687412,-0.03127387997767854,-0.013238336064214358,0.00011259353703467053,80,True,0.46428758318183794,0.3615878634238874,10,1.9626896935640472,0.07506235802311369,0,4,28,32
test,20250508,industry_proxy,30,0.15,-0.003572100419998063,-0.00374787029280123,0.007305807444722978,-0.0107297364687412,-0.011053677737524208,0.006981866175939971,0.0001757698728031668,89,True,0.22495344749998675,0.0726756163955876,30,1.371630852385501,0.1171799152021112,0,3,61,67
test,20250508,industry_proxy,30,0.25,-0.002153997277266182,-0.0023310520141701023,0.007305807444722978,-0.0107297364687412,-0.009636859458893081,0.008398684454571098,0.00017705473690392018,89,True,0.22495344749998675,0.0726756163955876,30,1.3905528533031444,0.11803649126928012,0,3,60,67
test,20250508,industry_proxy,30,0.35,-0.009756353006440299,-0.009949510488812053,0.007305807444722978,-0.0107297364687412,-0.017255317933535033,0.0007802259799291472,0.0001931574823717539,89,True,0.22495344749998675,0.0726756163955876,30,1.4343213988882337,0.1287716549145026,0,4,65,72
test,20250508,industry_proxy,30,0.5,-0.014042774202442309,-0.014216100829420309,0.007305807444722978,-0.0107297364687412,-0.021521908274143287,-0.0034863643606791086,0.0001733266269780011,7,False,0.18927743662470048,0.10993873023221726,30,1.4157577059547064,0.11555108465200073,0,5,61,70
test,20250508,industry_size,10,0.15,0.020932576059786764,0.02085421287777604,0.007305807444722978,-0.0107297364687412,0.013548405433053062,0.03158394934651724,7.836318201072327e-05,80,True,0.46428758318183794,0.28643219072584314,10,1.7825820657828122,0.05224212134048218,0,2,26,28
test,20250508,industry_size,10,0.25,0.020932576059786764,0.02085421287777604,0.007305807444722978,-0.0107297364687412,0.013548405433053062,0.03158394934651724,7.836318201072327e-05,80,True,0.46428758318183794,0.28643219072584314,10,1.7825820657828122,0.05224212134048218,0,2,26,28
test,20250508,industry_size,10,0.35,0.020932576059786764,0.02085421287777604,0.007305807444722978,-0.0107297364687412,0.013548405433053062,0.03158394934651724,7.836318201072327e-05,80,True,0.46428758318183794,0.28643219072584314,10,1.7825820657828122,0.05224212134048218,0,2,26,28
