split,trade_date,risk_control,k,style_penalty,turnover_penalty,gross_return,net_return,benchmark_return,executable_universe_return,excess_vs_benchmark,excess_vs_executable_universe,transaction_cost,portfolio_nav,participation_cap,turnover_cap,exposure_cap,exposure_slack_penalty,buy_capacity_slack_penalty,cash_penalty,min_invested_shortfall_penalty,single_name_cap,min_invested,optimizer_status,solver_message,fallback_used,invested_weight,cash_weight,desired_turnover,filled_turnover,filled_desired_ratio,buy_turnover,sell_turnover,position_count,max_abs_exposure_z,avg_abs_exposure_z,max_exposure_slack,avg_exposure_slack,total_exposure_slack,buy_capacity_slack,min_invested_shortfall,min_invested_rule_ok,objective_value
test,20250205,industry_proxy,20,0.1,0.02,0.11315377951686653,0.11195377955077428,0.062453273221866556,0.07052425095655465,0.04950050632890772,0.041429528594219625,0.0011999999660922602,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.7999999998507809,0.20000000014921915,0.7999999998507809,0.7999999773948401,0.9999999719300741,0.7999999773948401,0.0,86,5.37186359994557e-06,2.2943686024956556e-06,7.3471140361260324e-09,7.344889301046585e-09,2.937955720418634e-08,0.3966746270682523,0.0,1.0,-396.13263483176127
test,20250205,industry_proxy,20,0.2,0.0,0.11323794341623199,0.11203794345161246,0.062453273221866556,0.07052425095655465,0.0495846702297459,0.041513692495057805,0.0011999999646195275,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.7999999998446774,0.2000000001553226,0.7999999998446774,0.7999999764130183,0.9999999707104261,0.7999999764130183,0.0,86,8.958502679679015e-07,4.61459969680611e-07,7.650138905016199e-09,7.650081737200425e-09,3.06003269488017e-08,0.3966746251261008,0.0,1.0,-396.11663329361284
test,20250205,industry_proxy,20,0.2,0.02,0.11325008493370839,0.11205008496765745,0.062453273221866556,0.07052425095655465,0.04959681174579089,0.0415258340111028,0.0011999999660509458,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.7999999998509623,0.20000000014903774,0.7999999998509625,0.7999999773672972,0.9999999718954184,0.7999999773672972,0.0,86,8.593917024679598e-07,4.428642887133183e-07,7.3407382029620364e-09,7.3406849701411984e-09,2.9362739880564794e-08,0.3966746270286967,0.0,1.0,-396.13263473356403
test,20250205,industry_size,20,0.0,0.0,0.0880105002157229,0.08677672689608763,0.062453273221866556,0.07052425095655465,0.024323453674221077,0.01625247593953298,0.0012337733196352704,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.799999999994782,0.200000000005218,0.7999999999798041,0.8225155464235135,1.0281444330553473,0.8112577727658917,0.011257773657621862,85,0.5365040315938738,0.3714223438393432,0.18650403181210592,0.031084005603068985,0.18650403361841392,0.4200284132676332,0.0,1.0,-424.68804209728046
test,20250205,industry_size,20,0.0,0.02,0.08801049963139557,0.08681049478703563,0.062453273221866556,0.07052425095655465,0.024357221565169077,0.01628624383048098,0.0012000048443599302,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.7999999999506376,0.20000000004936236,0.7999999998103443,0.8000032295732868,1.0000040372036791,0.8000016105682375,1.619005049303764e-06,85,0.536504064268273,0.3714223435215427,0.1865040663442317,0.031084013919821945,0.18650408351893166,0.4200284018052386,0.0,1.0,-424.7040319526699
test,20250205,industry_size,20,0.05,0.0,0.08801050022663146,0.08677673057427206,0.062453273221866556,0.07052425095655465,0.0243234573524055,0.016252479617717405,0.0012337696523593944,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.7999999999946609,0.20000000000533913,0.7999999999799625,0.8225131015729296,1.0281413769919137,0.8112565503340159,0.011256551238913629,85,0.5365040307042195,0.3714223433345218,0.18650403091575105,0.031084005446410726,0.18650403267846435,0.4200284132690199,0.0,1.0,-424.79946880220774
test,20250205,industry_size,20,0.05,0.02,0.08801049974399652,0.08681049463670677,0.062453273221866556,0.07052425095655465,0.024357221414840216,0.01628624368015212,0.0012000051072897564,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.7999999999492065,0.20000000005079355,0.79999999981083,0.8000034048598376,1.0000042563112603,0.8000016981235952,1.7067362423841223e-06,85,0.5365040550568962,0.3714223382348383,0.18650405708404486,0.031084012326894502,0.186504073961367,0.4200284017722862,0.0,1.0,-424.8154586035369
test,20250205,industry_size,20,0.1,0.0,0.0880105002389753,0.08677673609491357,0.062453273221866556,0.07052425095655465,0.024323462873047014,0.01625248513835892,0.0012337641440617326,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.7999999999950633,0.20000000000493667,0.7999999999813714,0.8225094293744883,1.0281367867420514,0.8112547142689679,0.01125471510552048,85,0.5365040298275567,0.3714223429747509,0.1865040300228438,0.03108400527440183,0.18650403164641097,0.4200284133876678,0.0,1.0,-424.9108955958665
test,20250205,industry_size,20,0.1,0.02,0.08801049983752735,0.08681049412258421,0.062453273221866556,0.07052425095655465,0.024357220900717652,0.016286243166029557,0.0012000057149431306,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.7999999999505517,0.2000000000494483,0.7999999998149253,0.8000038099620871,1.0000047626839532,0.8000019007858903,1.9091761968447196e-06,85,0.5365040470972169,0.37142233387648793,0.18650404907470794,0.03108401091562335,0.1865040654937401,0.4200284023009942,0.0,1.0,-424.9268856240877
test,20250205,industry_size,20,0.2,0.0,0.08801049646136981,0.08677673874920053,0.062453273221866556,0.07052425095655465,0.02432346552733397,0.016252487792645876,0.0012337577121692871,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.7999999996181983,0.20000000038180166,0.7999999985484375,0.8225051414461914,1.0281314286732355,0.8112525383744837,0.01125260307170758,85,0.536504048379747,0.37142216029893405,0.18650406349464269,0.031084031420695032,0.1865041885241702,0.42002832318462197,0.0,1.0,-425.13366434990587
test,20250205,industry_size,20,0.2,0.02,0.0880104998580171,0.0868104933891616,0.062453273221866556,0.07052425095655465,0.024357220167295038,0.016286242432606943,0.0012000064688554998,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.7999999999494251,0.20000000005057494,0.7999999998096629,0.8000043125703332,1.0000053909508393,0.8000021519924835,2.160577849753007e-06,85,0.5365040341659597,0.3714223212888106,0.18650403619778888,0.03108400883021765,0.1865040529813059,0.42002840238154376,0.0,1.0,-425.1497387992641
test,20250205,industry_size_liquidity_vol_mom,20,0.0,0.0,0.0750632799020286,0.0737071348366965,0.062453273221866556,0.07052425095655465,0.01125386161482994,0.0031828838801418458,0.0013561450653321021,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.7999999999924607,0.20000000000753926,0.7999999996024972,0.9040967102214014,1.1301208883382845,0.8520483544927868,0.052048355728614534,80,1.2823472151929833,0.39670459891450016,0.9323472155378322,0.10697533076041589,1.7116052921666542,0.5124022660410746,0.0,1.0,-555.0055193896083
test,20250205,industry_size_liquidity_vol_mom,20,0.0,0.02,0.07506327970174322,0.07386323754746581,0.062453273221866556,0.07052425095655465,0.01140996432559925,0.0033389865909111555,0.001200042154277406,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.7999999999539853,0.2000000000460147,0.7999999978493453,0.8000281028516041,1.0000351312529179,0.8000140476569655,1.4055194638647915e-05,80,1.2823472220944254,0.3967046181200429,0.9323472242121228,0.10697534032198826,1.7116054451518121,0.5124022537183998,0.0,1.0,-555.021511474948
test,20250205,industry_size_liquidity_vol_mom,20,0.05,0.0,0.07506327961619315,0.07370689636199784,0.062453273221866556,0.07052425095655465,0.011253623140131286,0.0031826454054431907,0.0013563832541953064,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.7999999999290387,0.2000000000709613,0.7999999971369844,0.9042555027968708,1.130319382541241,0.8521277456818581,0.05212775711501272,80,1.2823472058347678,0.39670461639960464,0.932347208766152,0.10697534163902526,1.7116054662244042,0.5124022476523826,0.0,1.0,-555.3228698017438
test,20250205,industry_size_liquidity_vol_mom,20,0.05,0.02,0.07506327925165313,0.07386314171807744,0.062453273221866556,0.07052425095655465,0.011409868496210882,0.0033388907615227864,0.001200137533575685,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.7999999998427948,0.2000000001572052,0.7999999937024234,0.8000916890504566,1.0001146191859438,0.8000458318669379,4.585718351867044e-05,80,1.2823471937535855,0.39670464300097097,0.9323472002355643,0.10697535694757628,1.7116057111612204,0.5124022224528558,0.0,1.0,-555.3388534389237
test,20250205,industry_size_liquidity_vol_mom,20,0.1,0.0,0.07506327953967062,0.07370703684448919,0.062453273221866556,0.07052425095655465,0.011253763622622634,0.003182785887934539,0.0013562426951814332,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.7999999999818137,0.2000000000181863,0.7999999992746865,0.9041617967876221,1.1302022470092163,0.8520808969155219,0.05208089987210018,80,1.2823471944476301,0.3967046004329205,0.932347195231736,0.10697533007848377,1.7116052812557403,0.512402263885565,0.0,1.0,-555.6402445195821
test,20250205,industry_size_liquidity_vol_mom,20,0.1,0.02,0.07506327900814005,0.07386322289619092,0.062453273221866556,0.07052425095655465,0.011409949674324363,0.0033389719396362677,0.0012000561119491293,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.7999999999342541,0.20000000006574592,0.7999999972767456,0.8000374079660862,1.0000467633618348,0.8000186986919894,1.8709274096807873e-05,80,1.282347170772999,0.3967046116046766,0.9323471734816916,0.10697533641402476,1.7116053826243962,0.5124022509049218,0.0,1.0,-555.6562353612601
test,20250205,industry_size_liquidity_vol_mom,20,0.2,0.0,0.07506327942937298,0.0737072723910793,0.062453273221866556,0.07052425095655465,0.011253999169212742,0.0031830214345246466,0.001356007038293686,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.7999999999735338,0.20000000002646623,0.7999999989996842,0.9040046921957906,1.1300058666576915,0.85200234394138,0.05200234825441061,80,1.2823471857258157,0.39670460087234677,0.9323471868926547,0.1069753303725682,1.7116052859610913,0.5124022618777844,0.0,1.0,-556.2749700533801
test,20250205,industry_size_liquidity_vol_mom,20,0.2,0.02,0.07506327889325795,0.0738631777081208,0.062453273221866556,0.07052425095655465,0.011409904486254244,0.0033389267515661486,0.0012001011851371552,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.7999999998893218,0.2000000001106782,0.7999999955283281,0.8000674567581035,1.0000843265376906,0.8000337194811438,3.373727695975298e-05,80,1.2823471583346495,0.3967046088976093,0.9323471629050019,0.10697534202832673,1.7116054724532277,0.5124022387536548,0.0,1.0,-556.2909538610686
test,20250212,none,20,0.0,0.0,0.0021406841931918756,0.0015710723013477898,0.016070513944185683,0.0025832371997086667,-0.014499441642837892,-0.0010121648983608769,0.0005696118918440857,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000001260363,0.19999999987396366,0.2981281080179301,0.37974126122939045,1.2737519576871026,0.18987063070981627,0.1898706305195742,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.709092281562578
test,20250212,none,20,0.0,0.02,0.0020586223720736735,0.0016190226616624292,0.016070513944185683,0.0025832371997086667,-0.014451491282523253,-0.0009642145380462375,0.0004395997104112444,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000007163648,0.1999999992836352,0.2930662167200414,0.29306647360749627,1.000000876550896,0.1465332371932356,0.1465332364142607,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7031894250430617
test,20250212,none,20,0.05,0.0,0.0021406841931918756,0.0015710723013477898,0.016070513944185683,0.0025832371997086667,-0.014499441642837892,-0.0010121648983608769,0.0005696118918440857,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000001260363,0.19999999987396366,0.2981281080179301,0.37974126122939045,1.2737519576871026,0.18987063070981627,0.1898706305195742,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.709092281562578
test,20250212,none,20,0.05,0.02,0.0020586223720736735,0.0016190226616624292,0.016070513944185683,0.0025832371997086667,-0.014451491282523253,-0.0009642145380462375,0.0004395997104112444,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000007163648,0.1999999992836352,0.2930662167200414,0.29306647360749627,1.000000876550896,0.1465332371932356,0.1465332364142607,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7031894250430617
test,20250212,none,20,0.1,0.0,0.0021406841931918756,0.0015710723013477898,0.016070513944185683,0.0025832371997086667,-0.014499441642837892,-0.0010121648983608769,0.0005696118918440857,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000001260363,0.19999999987396366,0.2981281080179301,0.37974126122939045,1.2737519576871026,0.18987063070981627,0.1898706305195742,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.709092281562578
test,20250212,none,20,0.1,0.02,0.0020586223720736735,0.0016190226616624292,0.016070513944185683,0.0025832371997086667,-0.014451491282523253,-0.0009642145380462375,0.0004395997104112444,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000007163648,0.1999999992836352,0.2930662167200414,0.29306647360749627,1.000000876550896,0.1465332371932356,0.1465332364142607,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7031894250430617
test,20250212,none,20,0.2,0.0,0.0021406841931918756,0.0015710723013477898,0.016070513944185683,0.0025832371997086667,-0.014499441642837892,-0.0010121648983608769,0.0005696118918440857,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000001260363,0.19999999987396366,0.2981281080179301,0.37974126122939045,1.2737519576871026,0.18987063070981627,0.1898706305195742,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.709092281562578
test,20250212,none,20,0.2,0.02,0.0020586223720736735,0.0016190226616624292,0.016070513944185683,0.0025832371997086667,-0.014451491282523253,-0.0009642145380462375,0.0004395997104112444,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000007163648,0.1999999992836352,0.2930662167200414,0.29306647360749627,1.000000876550896,0.1465332371932356,0.1465332364142607,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7031894250430617
test,20250212,industry_proxy,20,0.0,0.0,0.0070821345511885726,0.006503920485465637,0.016070513944185683,0.0025832371997086667,-0.009566593458720046,0.0039206832857569705,0.0005782140657229357,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000000519457,0.19999999994805429,0.28708732466723325,0.3854760438152905,1.3427135602803117,0.1927380219758191,0.1927380218394714,76,0.3499999997126533,0.2898755061238146,1.1405495351277684e-11,1.1279836902300449e-11,4.5119347609201796e-11,0.0,0.0,1.0,0.5465862263968607
test,20250212,industry_proxy,20,0.0,0.02,0.007046770861255945,0.006617306744276722,0.016070513944185683,0.0025832371997086667,-0.00945320719990896,0.004034069544568055,0.00042946411697922335,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000000160827,0.19999999998391726,0.2863093456301984,0.28630941131948223,1.0000002294346477,0.14315470570944677,0.14315470561003546,76,0.3499999999125567,0.2920470822273057,3.37752675990664e-12,3.3442125561841846e-12,1.3376850224736738e-11,0.0,0.0,1.0,0.5408578757719819
test,20250212,industry_proxy,20,0.05,0.0,0.009596829904386964,0.009019460593080697,0.016070513944185683,0.0025832371997086667,-0.007051053351104985,0.006436223393372031,0.0005773693113062663,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000000477039,0.19999999995229611,0.31700328325853144,0.3849128742041775,1.2142236201707177,0.19245643720549827,0.19245643699867926,77,0.3499999998373662,0.18647397704414195,1.8679096513892774e-12,1.8609076912864333e-12,7.443630765145733e-12,0.0,0.0,1.0,0.6377715818792347
test,20250212,industry_proxy,20,0.05,0.02,0.009600416953267186,0.00912509406415164,0.016070513944185683,0.0025832371997086667,-0.006945419880034042,0.006541856864442974,0.0004753228891155457,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000000489483,0.19999999995105167,0.3168818960439593,0.3168819260770305,1.0000000947768604,0.1584409631436338,0.15844096293339668,77,0.3499999998039407,0.18646484065824295,1.9970095076473558e-12,1.9915242834508564e-12,7.966097133803426e-12,0.0,0.0,1.0,0.6313517754058964
test,20250212,industry_proxy,20,0.1,0.0,0.011429439551950927,0.010852399637439922,0.016070513944185683,0.0025832371997086667,-0.00521811430674576,0.008269162437731256,0.0005770399145110045,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000000602061,0.1999999999397939,0.3027723357624458,0.38469327634066963,1.2705694375013799,0.19234663827522652,0.1923466380654431,76,0.3499999996511374,0.13657005411328926,3.680349184919297e-12,3.6783832832911126e-12,1.471353313316445e-11,0.0,0.0,1.0,0.5992358710269741
test,20250212,industry_proxy,20,0.1,0.02,0.01128810889367556,0.010841162615556258,0.016070513944185683,0.0025832371997086667,-0.005229351328629424,0.008257925415847592,0.00044694627811930226,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000000127624,0.1999999999872376,0.2979641692884676,0.2979641854128682,1.0000000541152334,0.1489820927873672,0.14898209262550094,77,0.3499999999281309,0.1339099867810493,8.12225246897523e-13,8.103842170887939e-13,3.2415368683551755e-12,0.0,0.0,1.0,0.5932325034797069
test,20250212,industry_proxy,20,0.2,0.0,0.011175119889742027,0.010597645183671553,0.016070513944185683,0.0025832371997086667,-0.00547286876051413,0.008014407983962886,0.0005774747060704736,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000001065516,0.1999999998934484,0.29565177228618167,0.38498313738031575,1.3021506159200835,0.19249156882109597,0.19249156855921978,77,0.34999999933121306,0.12385252166580565,5.967469088571917e-12,5.965944074505873e-12,2.3863776298023492e-11,0.0,0.0,1.0,0.5468514609796578
test,20250212,industry_proxy,20,0.2,0.02,0.011186008669675873,0.010742205084386712,0.016070513944185683,0.0025832371997086667,-0.00532830885979897,0.008158967884678046,0.00044380358528915963,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000001882188,0.19999999981178118,0.2958688721312083,0.29586905685943976,1.0000006243584534,0.14793452859836842,0.14793452826107137,77,0.34999999881428434,0.12391292946257176,9.87944548404436e-12,9.858600157815377e-12,3.943440063126151e-11,0.0,0.0,1.0,0.5407347013487322
test,20250212,industry_size,20,0.0,0.0,0.013734003619183888,0.013157143788420474,0.016070513944185683,0.0025832371997086667,-0.0029133701557652082,0.010573906588711808,0.0005768598307634145,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000000529587,0.19999999994704132,0.3109851834493706,0.38457322050894305,1.236628755889114,0.1922866102910617,0.19228661021788135,77,0.3499999997329488,0.269258700075816,1.8114279930646398e-12,1.8088551243360727e-12,1.0853130746016437e-11,0.0,0.0,1.0,0.22313693231065418
