split,risk_control,k,style_penalty,turnover_penalty,periods,net_ann,net_ir,net_max_drawdown,excess_benchmark_ann,excess_exec_universe_ann,avg_desired_turnover,avg_filled_turnover,avg_filled_desired_ratio,avg_position_count,avg_cash_weight,avg_invested_weight,optimal_rate,feasible_rate,solver_error_rate,fallback_rate,avg_max_abs_exposure_z,avg_abs_exposure_z,avg_max_exposure_slack,avg_exposure_slack,avg_total_exposure_slack,avg_buy_capacity_slack,avg_min_invested_shortfall,min_invested_rule_pass_rate
validation,industry_size_liquidity_vol_mom,20,0.05,0.0,94,-0.16190848468699248,-0.07836413918853863,-0.38792908231316425,-0.052474468615712144,-0.17592155287879185,0.10120958342254327,0.19172289527389277,1.8967811276800781,76.6063829787234,0.19881773480031137,0.8011822651996885,1.0,1.0,0.0,0.0,0.7139648211603672,0.30494607166123916,0.3639648212863219,0.04866726721906867,0.7786762755050988,0.006870539792072492,0.0,1.0
validation,industry_size_liquidity_vol_mom,20,0.05,0.02,94,-0.15712558468726245,-0.07549878967682855,-0.38565330612620186,-0.047194593875674706,-0.17132620248450825,0.10086016545959041,0.10086549890725674,1.0000621577402176,76.55319148936171,0.1989685416287413,0.8010314583712589,1.0,1.0,0.0,0.0,0.7149110060781763,0.30557624063536715,0.3649110061964198,0.04912006047871308,0.7859209676594093,0.006880014566886475,0.0,1.0
validation,industry_size_liquidity_vol_mom,20,0.1,0.0,94,-0.15991163103884332,-0.07673467665074551,-0.39135749241369333,-0.05001008574216226,-0.17378538965735935,0.10119211282834102,0.1909891264893846,1.8908626083792297,75.82978723404256,0.19894247715195013,0.8010575228480498,1.0,1.0,0.0,0.0,0.7347656884648051,0.3060053170563429,0.3847656885547011,0.051547628311263465,0.8247620529802154,0.006867010033479141,0.0,1.0
validation,industry_size_liquidity_vol_mom,20,0.1,0.02,94,-0.15473670248319027,-0.07347647890221921,-0.389006621008814,-0.04419224974893432,-0.16874029366667598,0.09982617034403267,0.09983040099171447,1.000050108937047,75.5,0.19886893456027377,0.8011310654397262,1.0,1.0,0.0,0.0,0.7328595884817547,0.3054571907546576,0.38285958858996927,0.05145434804027251,0.8232695686443602,0.006861193316873366,0.0,1.0
validation,industry_size_liquidity_vol_mom,20,0.2,0.0,94,-0.1616495711554814,-0.07784436629110676,-0.39227529564584773,-0.05171226739279233,-0.17550520214288945,0.10275091863343104,0.19084169855704067,1.858992710506869,76.98936170212765,0.19912187751479984,0.8008781224852,1.0,1.0,0.0,0.0,0.7120373424123287,0.2944244938036091,0.36203734265951415,0.047494380137225185,0.759910082195603,0.006839428476503905,0.0,1.0
validation,industry_size_liquidity_vol_mom,20,0.2,0.02,94,-0.15909024398538485,-0.0763043938656317,-0.390258186817356,-0.04897071101829553,-0.1728193001207461,0.10085934944574096,0.10086324577939873,1.0000461747166585,76.52127659574468,0.198992481996426,0.801007518003574,1.0,1.0,0.0,0.0,0.7142790023681526,0.2963316271028814,0.3642790025957546,0.04804412040487274,0.7687059264779639,0.006874818637503828,0.0,1.0
validation,none,20,0.0,0.0,94,-0.042219722337623944,0.0015586190863716223,-0.348456721204886,0.09578092177982644,-0.048617912030245125,0.06504722361825961,0.185294942869804,3.304831710734986,50.54255319148936,0.011557710113534864,0.9884422898864653,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006641332341425735,0.0,1.0
validation,none,20,0.0,0.02,94,-0.03212457372903377,0.006333248393374769,-0.34433710181748745,0.10751128501731388,-0.03845117067716275,0.06375973177124061,0.06376083005460995,1.000023971815924,50.52127659574468,0.011538347234209644,0.9884616527657901,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006641332341048046,0.0,1.0
validation,none,20,0.05,0.0,94,-0.042219722337623944,0.0015586190863716223,-0.348456721204886,0.09578092177982644,-0.048617912030245125,0.06504722361825961,0.185294942869804,3.304831710734986,50.54255319148936,0.011557710113534864,0.9884422898864653,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006641332341425735,0.0,1.0
validation,none,20,0.05,0.02,94,-0.03212457372903377,0.006333248393374769,-0.34433710181748745,0.10751128501731388,-0.03845117067716275,0.06375973177124061,0.06376083005460995,1.000023971815924,50.52127659574468,0.011538347234209644,0.9884616527657901,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006641332341048046,0.0,1.0
