split,k,window_index,window_start,window_end,num_days,cumulative_return,cumulative_bench_return,excess_vs_bench_10d,daily_mean,ir,compliance_rate,avg_position_count,avg_position_ratio,total_cost,win_rate_vs_bench,best_daily_return,worst_daily_return,final_cumulative
test,20,3,20250226,20250311,10,0.04441826964897033,-0.0012288261973423253,0.04564709584631266,0.004464036391742277,0.2876535279252338,1.0,20.0,1.0,6.950062181699999e-05,0.5,0.028414408599523676,-0.027909326619520166,1.0444182696489703
test,20,4,20250305,20250318,10,-0.01827068871442583,-0.06769370334937341,0.04942301463494758,-0.0014008831840717183,-0.04496087926357563,1.0,20.0,1.0,0.00015930869662650002,0.6,0.035402809317389074,-0.04993469599202155,0.9817293112855742
test,20,5,20250312,20250325,10,-0.2604209009624686,-0.17133536535248017,-0.08908553560998844,-0.029229569612868146,-0.8943741393245948,1.0,20.0,1.0,9.715454403749998e-05,0.2,0.02900828750741118,-0.06912782405043386,0.7395790990375314
test,20,6,20250319,20250401,10,-0.5105646318403998,-0.4406456756227125,-0.06991895621768729,-0.06736714113201869,-1.192733389076404,1.0,20.0,1.0,8.00662080285e-05,0.2,-0.00837742016248472,-0.16275744183387705,0.48943536815960026
test,20,7,20250326,20250409,10,-0.3203696123737668,-0.3590263718437965,0.03865675947002967,-0.03543218034404054,-0.49002058441099444,1.0,20.0,1.0,8.665909366500002e-05,0.6,0.07557686515254944,-0.14649689223198392,0.6796303876262332
test,20,8,20250402,20250416,10,0.14021386856851636,0.054265718419243214,0.08594815014927315,0.013922086913844462,0.3505572492065503,1.0,20.0,1.0,0.00010002294194400003,0.9,0.07667624488574179,-0.07274880550298839,1.1402138685685164
test,20,9,20250410,20250423,10,0.048450295384867115,0.05968747101083527,-0.011237175625968154,0.0048543347817430905,0.3071679969805443,1.0,20.0,1.0,0.00011601357245999998,0.4,0.033371620662803456,-0.020920652341016126,1.0484502953848671
test,20,10,20250417,20250430,10,0.3470113141805007,0.23334593320656105,0.11366538097393963,0.03060284852778065,1.0587599107660661,1.0,20.0,1.0,5.766705570149999e-05,0.7,0.0686607676213362,-0.008988792119866204,1.3470113141805007
test,20,11,20250424,20250512,10,0.42489898497735723,0.24930287341521717,0.17559611156214006,0.03678833409269276,0.8944987642094859,1.0,20.0,1.0,9.689236160850001e-05,0.7,0.09058447377972483,-0.04070086768339309,1.4248989849773572
test,20,12,20250506,20250519,10,-0.1513811758898661,0.006300070793013424,-0.15768124668287953,-0.016159425082181884,-0.9918271058838026,1.0,20.0,1.0,7.644026967300002e-05,0.1,0.014232605082238437,-0.041447117295182086,0.8486188241101339
test,20,13,20250513,20250526,10,-0.09596358853737541,-0.12075437119030208,0.02479078265292667,-0.009964963432267899,-0.7865295203258703,1.0,20.0,1.0,3.816457667099999e-05,0.7,0.010262804175516733,-0.02755128722434692,0.9040364114626246
test,20,14,20250520,20250603,10,0.09060506668951174,0.017542926437738027,0.07306214025177371,0.009018003760976109,0.3445900797544891,1.0,20.0,1.0,2.8100187211499994e-05,0.7,0.04613405648453582,-0.032279029999470084,1.0906050666895117
test,20,15,20250527,20250610,10,0.07847554401039436,0.15107364240036958,-0.07259809838997522,0.007739115873058306,0.41376753750883966,1.0,20.0,1.0,2.3407374221999998e-05,0.4,0.04082248035970685,-0.023200050254095602,1.0784755440103944
