split,trade_date,k,num_buckets,k_per_bucket,rotated_bucket,daily_count,gross_return,net_return,benchmark_return,executable_universe_return,excess_vs_benchmark,excess_vs_executable_universe,transaction_cost,filled_turnover,desired_turnover,position_count,buy_rejects,sell_rejects,active_buckets,portfolio_nav
test,20250523,50,5,10,3,86,-0.001962638229163053,-0.002009662271517832,-0.014005150929822352,-0.0011671280775634716,0.01199548865830452,-0.0008425341939543602,4.702404235477882e-05,0.031349361569852546,1.8563809834821468,120,0,1,5,10000000.0
test,20250526,50,5,10,4,81,-0.009873471238176165,-0.009916059028831664,-0.0012757456182587168,0.004763332998484016,-0.008640313410572947,-0.01467939202731568,4.25877906555e-05,0.028391860437,1.8524141260319478,122,0,5,5,10000000.0
test,20250527,50,5,10,0,82,0.002862935901287784,0.002829569567858784,0.01671504297130344,0.021543689317135642,-0.013885473403444655,-0.018714119749276857,3.3366333429000005e-05,0.022244222286000002,1.8596005519200176,124,0,4,5,10000000.0
test,20250528,50,5,10,1,82,0.031653319603947815,0.03159962182725571,0.031848766711511045,0.03802662185290842,-0.0002491448842553354,-0.006427000025652711,5.369777669210334e-05,0.03579851779473556,1.8492878511127948,124,0,5,5,10000000.0
test,20250529,50,5,10,2,82,0.011719320769373515,0.011668481034629514,0.0133597297197654,0.021763427406216753,-0.0016912486851358866,-0.010094946371587239,5.083973474399999e-05,0.03389315649599999,1.8416934974533214,125,0,4,5,10000000.0
test,20250530,50,5,10,3,83,0.04772315360113745,0.04765773926260578,0.03416798126940068,0.046917035713867905,0.0134897579932051,0.0007407035487378769,6.541433853167105e-05,0.043609559021114026,1.855731414500706,126,0,4,5,10000000.0
test,20250603,50,5,10,4,83,0.01720637775917999,0.017121657666781195,0.017261792264994247,0.01663370027280504,-0.0001401345982130521,0.00048795739397615445,8.472009239879643e-05,0.05648006159919762,1.8553689060057985,127,0,5,5,10000000.0
test,20250604,50,5,10,0,83,0.015061710730218818,0.01495626086565145,0.018239561941169935,0.01301170674383554,-0.0032833010755184844,0.001944554121815911,0.00010544986456736765,0.07029990971157843,1.866917382415927,128,0,4,5,10000000.0
test,20250605,50,5,10,1,82,0.0019145037529371186,0.0018467626196294767,0.009049284516612577,0.0060548238432445774,-0.0072025218969831006,-0.004208061223615101,6.77411333076418e-05,0.04516075553842786,1.8727347980403772,130,0,5,5,10000000.0
test,20250606,50,5,10,2,83,-0.02063925014728076,-0.020727447166320224,0.0021520172765470136,-0.00795738814113892,-0.022879464442867238,-0.012770059025181305,8.819701903946724e-05,0.05879801269297816,1.8552687709791411,131,0,4,5,10000000.0
test,20250609,50,5,10,3,82,-0.007588403772808001,-0.007676156230261956,-0.0019251043120598332,-0.01078307584731642,-0.005751051918202123,0.0031069196170544636,8.77524574539547e-05,0.058501638302636466,1.8608469992509018,133,0,5,5,10000000.0
test,20250610,50,5,10,4,83,0.002364600866545927,0.0022558890354186416,0.0062203810225121,-0.0013334942935715694,-0.003964491987093459,0.0035893833289902108,0.00010871183112728553,0.07247455408485702,1.8429420775642336,135,0,5,5,10000000.0
test,20250611,50,5,10,0,83,-0.00610490671647222,-0.0062168191495957205,-0.0034622983029850563,-0.005050655149611829,-0.0027545208466106643,-0.0011661639999838913,0.00011191243312349999,0.074608288749,1.85726620930087,138,0,4,5,10000000.0
test,20250612,50,5,10,1,83,-0.029209118900989196,-0.02930966151329733,-0.019513064704677174,-0.018413268226650126,-0.009796596808620155,-0.010896393286647203,0.00010054261230813287,0.06702840820542191,1.866831493783392,139,0,5,5,10000000.0
test,20250613,50,5,10,2,83,-0.025225376067027506,-0.025308891287780005,-0.01660162356429684,-0.017813575416532054,-0.008707267723483163,-0.007495315871247951,8.35152207525e-05,0.05567681383499999,1.8404619566150453,140,0,4,5,10000000.0
test,20250616,50,5,10,3,83,-0.03966044481913873,-0.03975088421377801,-0.019291625956394776,-0.02220782728159461,-0.020459258257383234,-0.017543056932183398,9.043939463927653e-05,0.06029292975951769,1.8290827968585002,140,0,4,5,10000000.0
test,20250617,50,5,10,4,82,0.013127407250076509,0.01307444355713192,0.006922776839730194,0.008284178892024287,0.006151666717401727,0.004790264665107633,5.296369294458813e-05,0.03530912862972542,1.8102907105969972,140,0,6,5,10000000.0
test,20250618,50,5,10,0,83,0.054651296559834396,0.054568017406738965,0.035850768807131006,0.028262654600704845,0.01871724859960796,0.02630536280603412,8.327915309542795e-05,0.05551943539695196,1.8324299245688584,139,0,4,5,10000000.0
test,20250619,50,5,10,1,83,0.06360324642348265,0.06355294218411629,0.04322462264723459,0.03914599817924319,0.020328319536881703,0.024406944004873102,5.030423936635805e-05,0.033536159577572035,1.842035261714351,139,0,5,5,10000000.0
test,20250620,50,5,10,2,83,0.09701138563867326,0.09694765421462226,0.056943915533032685,0.06022445542763664,0.04000373868158957,0.03672319878698562,6.3731424051e-05,0.042487616034,1.8515504763966983,141,0,4,5,10000000.0
test,20250623,50,5,10,3,82,0.08317034708317297,0.08305205921956448,0.06709845633022771,0.055909738515802984,0.015953602889336768,0.02714232070376149,0.00011828786360850001,0.078858575739,1.8553637593698087,144,0,4,5,10000000.0
test,20250624,50,5,10,4,83,0.03767092273993536,0.03745339421879286,0.040590376228371916,0.028648145804568464,-0.0031369820095790563,0.008805248414224396,0.00021752852114249993,0.14501901409499995,1.8529039815018913,146,0,5,5,10000000.0
test,20250625,50,5,10,0,83,-0.004753076308164192,-0.004922001229911551,-0.002195694947575877,-3.01882009943456e-05,-0.0027263062823356743,-0.0048918130289172055,0.00016892492174735882,0.11261661449823922,1.8411069127809119,147,0,4,5,10000000.0
test,20250626,50,5,10,1,82,0.003906955594906171,0.003751985389764793,0.02348770498122099,0.014674424275558621,-0.0197357195914562,-0.010922438885793829,0.00015497020514137816,0.1033134700942521,1.8631179566469944,148,0,5,5,10000000.0
test,20250627,50,5,10,2,83,-0.006717704183286777,-0.0068311067290128666,0.015011406341513434,-0.0007089014811820033,-0.0218425130705263,-0.006122205247830863,0.00011340254572608952,0.07560169715072634,1.7899631897278117,148,0,4,5,10000000.0
test,20250630,50,5,10,3,87,-0.024823729283255932,-0.024920943983195953,-0.010602765788252921,-0.017227648542660887,-0.014318178194943031,-0.007693295440535066,9.721469994002108e-05,0.06480979996001406,1.778929463060978,147,0,4,5,10000000.0
test,20250701,50,5,10,4,86,0.0035957040991004183,0.0035041853370083066,0.01543745652186268,0.00921317195497759,-0.011933271184854374,-0.005708986617969283,9.151876209211164e-05,0.06101250806140776,1.8153135257600193,148,0,5,5,10000000.0
test,20250702,50,5,10,0,86,0.008818810511058896,0.008733048659685896,0.02870229200295782,0.011534634162598667,-0.019969243343271922,-0.002801585502912771,8.576185137299998e-05,0.057174567581999985,1.8004518746193412,150,0,4,5,10000000.0
test,20250703,50,5,10,1,86,-0.00144996074984584,-0.00156321668725984,0.011778123296626752,0.005038737920180284,-0.013341339983886593,-0.006601954607440124,0.00011325593741399999,0.075503958276,1.8673217293844646,152,0,5,5,10000000.0
test,20250704,50,5,10,2,85,0.013575190899411093,0.013506685995406532,0.02358871996267564,0.026719010534500435,-0.01008203396726911,-0.013212324539093902,6.85049040045606e-05,0.0456699360030404,1.8488313122929718,154,0,5,5,10000000.0
test,20250707,50,5,10,3,86,0.02207277444255024,0.02196669528306624,0.031397402048215506,0.028613224755110543,-0.009430706765149267,-0.006646529472044305,0.000106079159484,0.070719439656,1.8325879794655044,157,0,5,5,10000000.0
test,20250708,50,5,10,4,86,0.023402807358129073,0.023310298720306197,0.024745664641825815,0.016337579445019713,-0.0014353659215196185,0.006972719275286483,9.250863782287583e-05,0.06167242521525055,1.7699527654702192,157,0,6,5,10000000.0
test,20250709,50,5,10,0,86,0.02783528436065267,0.02773324788218361,0.020835918577344126,0.02114240622666777,0.006897329304839484,0.00659084165551584,0.00010203647846905773,0.06802431897937182,1.7621735244576553,155,0,5,5,10000000.0
test,20250710,50,5,10,1,86,0.04451506898285891,0.04431556490371391,0.036422235469832476,0.034348986550990356,0.007893329433881435,0.009966578352723555,0.00019950407914499997,0.13300271942999997,1.8278214671861928,155,0,6,5,10000000.0
test,20250711,50,5,10,2,86,0.026352554499163617,0.026239811815927615,0.03174088241168227,0.024409760598398597,-0.005501070595754654,0.0018300512175290183,0.000112742683236,0.075161788824,1.6353797649883628,155,0,6,5,10000000.0
test,20250714,50,5,10,3,86,0.02380440997039758,0.02367611305907208,0.04543109064302553,0.028628341541085067,-0.02175497758395345,-0.004952228482012988,0.0001282969113255,0.08553127421699999,1.7218961085113493,155,0,5,5,10000000.0
test,20250715,50,5,10,4,86,0.003248931793291538,0.003141300467397038,0.03391728468438204,0.023790486132166576,-0.030775984216985006,-0.02064918566476954,0.00010763132589450001,0.071754217263,1.5435561061540257,155,0,6,5,10000000.0
test,20250716,50,5,10,0,85,0.008370193453330331,0.00827462978012254,0.03608510864210834,0.021495959151537267,-0.027810478861985802,-0.013221329371414728,9.55636732077917e-05,0.06370911547186113,1.7293549082429642,155,0,5,5,10000000.0
test,20250717,50,5,10,1,86,0.009576277866200392,0.009477318274734,0.03350804595513046,0.02958585318513566,-0.024030727680396463,-0.02010853491040166,9.89595914663926e-05,0.06597306097759506,1.6180458099816915,154,0,6,5,10000000.0
test,20250718,50,5,10,2,86,0.025175009746141525,0.025052654628310075,0.027623847683422076,0.03233406698443649,-0.002571193055112001,-0.0072814123561264175,0.00012235511783145148,0.08157007855430098,1.6251118576675336,153,0,6,5,10000000.0
test,20250721,50,5,10,3,87,0.018158579452758773,0.01800776462756681,0.02861103130489906,0.031542157212147134,-0.01060326667733225,-0.013534392584580324,0.0001508148251919615,0.10054321679464101,1.6710964249909273,152,0,5,5,10000000.0
test,20250722,50,5,10,4,87,0.022993668177802806,0.022866140428745064,0.04142988572200079,0.041796449235217935,-0.01856374529325573,-0.01893030880647287,0.0001275277490577419,0.08501849937182793,1.5318523337950938,151,0,6,5,10000000.0
test,20250723,50,5,10,0,87,0.013000115408579389,0.012838889391599637,0.02467356884645211,0.03058595178327018,-0.011834679454852472,-0.017747062391670544,0.00016122601697975052,0.10748401131983368,1.6614570578997434,150,0,5,5,10000000.0
test,20250724,50,5,10,1,87,-0.012360605510511078,-0.012493238669680579,-0.007271483660576283,-0.003299850663107081,-0.005221755009104295,-0.009193388006573497,0.00013263315916949998,0.08842210611299998,1.583888445590254,150,0,5,5,10000000.0
test,20250725,50,5,10,2,86,-0.008897847436924868,-0.009016767955717868,-0.007448070573704668,-0.0034572356987342154,-0.0015686973820131997,-0.005559532256983652,0.00011892051879300001,0.079280345862,1.5979838956754737,151,0,7,5,10000000.0
