split,trade_date,k,keep_multiplier,keep_rank,daily_count,gross_return,net_return,benchmark_return,executable_universe_return,excess_vs_benchmark,excess_vs_executable_universe,transaction_cost,cost_bps,slippage_bps,portfolio_nav,participation_cap,desired_turnover,filled_turnover,filled_buy_notional_weight,filled_sell_notional_weight,buy_reject_count,sell_reject_count,partial_fill_count,position_count,cash_weight_before_normalize
test,20250205,20,2.0,40,85,0.06646208408417177,0.06628662852317027,0.062453273221866556,0.06362453581957331,0.0038333553013037147,0.0026620927035969633,0.00017545556100149998,10.0,5.0,10000000.0,0.03,1.0000000000000002,0.116970374001,0.116970374001,0.0,0,0,20,20,0.0
test,20250212,20,2.0,40,86,0.011021250837213548,0.010807427615454548,0.016070513944185683,0.009214541812112396,-0.0052630863287311345,0.001592885803342152,0.00021382322175899997,10.0,5.0,10000000.0,0.03,1.3625433917851495,0.142548814506,0.034335542448,0.108213272058,0,0,26,26,2.220446049250313e-16
test,20250219,20,2.0,40,87,0.016482097855340574,0.016299009542999853,0.018515326189644687,0.03465011447356169,-0.0022163166466448343,-0.01835110493056184,0.00018308831234072138,10.0,5.0,10000000.0,0.03,1.533730191667107,0.12205887489381424,0.050653308180814226,0.07140556671299998,0,1,28,30,0.0
test,20250226,20,2.0,40,87,-0.04033870470492359,-0.040594648759337916,-0.03432345975607076,-0.028359081240983765,-0.006271189003267154,-0.01223556751835415,0.0002559440544143289,10.0,5.0,10000000.0,0.03,1.603989099816293,0.1706293696095526,0.05073362229299999,0.11989574731655259,0,0,32,33,0.0
test,20250305,20,2.0,40,87,0.0026157082408026036,0.0023336149189711304,0.0004133562555677095,0.0023306236171185915,0.001920258663403421,2.991301852538989e-06,0.00028209332183147295,10.0,5.0,10000000.0,0.03,1.6375271624182484,0.1880622145543153,0.045003999107999994,0.14305821544631528,0,1,37,38,0.0
test,20250312,20,2.0,40,87,0.010547379118313709,0.010375730271611797,0.014183067902517443,0.001487857018171965,-0.0038073376309056464,0.008887873253439833,0.00017164884670191246,10.0,5.0,10000000.0,0.03,1.449325499321315,0.11443256446794163,0.03746844484799999,0.07696411961994166,0,1,37,38,0.0
test,20250319,20,2.0,40,84,-0.043715229207973404,-0.0438841778091014,-0.03709821694337789,-0.03754313325652977,-0.006785960865723507,-0.006341044552571631,0.000168948601128,10.0,5.0,10000000.0,0.03,1.3446896652178095,0.112632400752,0.043191731223,0.06944066952899998,0,2,39,41,5.551115123125783e-16
test,20250326,20,2.0,40,87,-0.025982495211924254,-0.026128973768346254,-0.01648515053215538,-0.00425611654650524,-0.009643823236190875,-0.021872857221841013,0.000146478556422,10.0,5.0,10000000.0,0.03,1.2667687576080875,0.09765237094799999,0.033307010100000006,0.06434536084800001,0,3,42,45,0.0
test,20250402,20,2.0,40,89,-0.07690041189404542,-0.07706586411139253,-0.09697566074716402,-0.07103444985674835,0.019909796635771485,-0.00603141425464418,0.0001654522173471055,10.0,5.0,10000000.0,0.03,1.262248177504671,0.11030147823140365,0.034098099669,0.07620337856240365,0,2,42,44,2.220446049250313e-16
test,20250410,20,2.0,40,89,0.003547869214040086,0.003337489086396166,0.004340268460189645,0.0037113439133545385,-0.0010027793737934785,-0.0003738548269583723,0.00021038012764391974,10.0,5.0,10000000.0,0.03,1.3889170505575779,0.14025341842927982,0.046214455227000004,0.09403896320227981,0,1,40,42,1.1102230246251565e-16
