split,mode,k,period_count,cumulative_return,benchmark_cumulative_return,excess_cumulative_return,annualized_return,annualized_vol,sharpe_like,max_drawdown,win_rate,mean_daily_return,mean_excess_return,avg_turnover,avg_transaction_cost,avg_position_count
test,full_topk,10,311,0.3819520401196461,0.8946112921029408,-0.5126592519832947,0.2996905581194387,0.306321273757167,0.9783537213840892,-0.25535309998415845,0.5305466237942122,0.0012292752131742711,-0.0009916421359666462,0.18029652599654714,0.0002704447889948207,10.0
test,full_topk,20,311,0.39556522221105306,0.8946112921029408,-0.4990460698918877,0.3100549156494359,0.2832724229175688,1.094546770405747,-0.23318789112491634,0.5466237942122186,0.0012334026462643725,-0.0009875147028765448,0.14630623136125923,0.0002194593470418888,20.0
test,full_topk,30,311,0.39288848881566474,0.8946112921029408,-0.501722803287276,0.30801851278949544,0.27219559545873767,1.1316072630432705,-0.21448622039652399,0.5466237942122186,0.0012147802160827675,-0.0010061371330581498,0.12124446065866537,0.00018186669098799806,30.0
