split,mode,k,signal_date,execution_date,ts_code,close_weight,pred_score
test,full_topk,30,20250814,20250815,300759.SZ,0.03288441506859934,-0.0019426388898864388
test,full_topk,30,20250814,20250815,300919.SZ,0.033173866130551184,-0.0019438513554632664
test,full_topk,30,20250814,20250815,302132.SZ,0.03275082151046845,-0.0019262991845607758
test,full_topk,30,20250815,20250818,300001.SZ,0.032840963328337,-0.0019360834266990423
test,full_topk,30,20250815,20250818,300002.SZ,0.03264535879945209,-0.0019378138240426779
test,full_topk,30,20250815,20250818,300003.SZ,0.03508514964427741,-0.0019358656136319041
test,full_topk,30,20250815,20250818,300012.SZ,0.0336722069018042,-0.0019291102653369308
test,full_topk,30,20250815,20250818,300015.SZ,0.03325473325974736,-0.001943871844559908
test,full_topk,30,20250815,20250818,300024.SZ,0.03298723273022354,-0.0019445365760475397
test,full_topk,30,20250815,20250818,300037.SZ,0.032803415755785034,-0.0019414598355069757
test,full_topk,30,20250815,20250818,300054.SZ,0.03369274667668306,-0.0019449349492788315
test,full_topk,30,20250815,20250818,300058.SZ,0.03396069824873437,-0.0019300580024719238
test,full_topk,30,20250815,20250818,300059.SZ,0.03388564676909699,-0.0019380252342671156
test,full_topk,30,20250815,20250818,300070.SZ,0.03282710053250401,-0.001921558054164052
test,full_topk,30,20250815,20250818,300073.SZ,0.03313389586458349,-0.001939977053552866
test,full_topk,30,20250815,20250818,300136.SZ,0.03291565147806375,-0.001932476065121591
test,full_topk,30,20250815,20250818,300142.SZ,0.0329276429537368,-0.0019307185430079699
test,full_topk,30,20250815,20250818,300144.SZ,0.03313282440242256,-0.001932347659021616
test,full_topk,30,20250815,20250818,300146.SZ,0.03261565383020124,-0.0019385784398764372
test,full_topk,30,20250815,20250818,300251.SZ,0.03367403295078327,-0.0019315413665026426
test,full_topk,30,20250815,20250818,300373.SZ,0.03319600812839142,-0.0019403321202844381
test,full_topk,30,20250815,20250818,300433.SZ,0.03404242980775164,-0.0019353413954377174
test,full_topk,30,20250815,20250818,300450.SZ,0.03476318422281322,-0.0019341842271387577
test,full_topk,30,20250815,20250818,300498.SZ,0.03262028603888572,-0.0019245997536927462
test,full_topk,30,20250815,20250818,300529.SZ,0.0332049060373538,-0.0019403924234211445
test,full_topk,30,20250815,20250818,300595.SZ,0.033312144762008035,-0.0019359199795871973
test,full_topk,30,20250815,20250818,300601.SZ,0.032360806490849124,-0.0019324347376823425
test,full_topk,30,20250815,20250818,300628.SZ,0.03331040946066732,-0.0019326393958181143
test,full_topk,30,20250815,20250818,300699.SZ,0.03299077569876143,-0.001925221411511302
test,full_topk,30,20250815,20250818,300748.SZ,0.034130871901170846,-0.0019391835667192936
test,full_topk,30,20250815,20250818,300759.SZ,0.03370960804764933,-0.0019433281850069761
test,full_topk,30,20250815,20250818,300919.SZ,0.03305054080839174,-0.0019438988529145718
test,full_topk,30,20250815,20250818,302132.SZ,0.033253074468870124,-0.001920107752084732
test,full_topk,30,20250818,20250819,300001.SZ,0.03335562124695185,-0.001934970379807055
test,full_topk,30,20250818,20250819,300002.SZ,0.03301175008161634,-0.0019377379212528467
test,full_topk,30,20250818,20250819,300003.SZ,0.03265786712115744,-0.0019364104373380542
test,full_topk,30,20250818,20250819,300012.SZ,0.03323658446654195,-0.0019287256291136146
test,full_topk,30,20250818,20250819,300015.SZ,0.03317033578056639,-0.001943655195645988
test,full_topk,30,20250818,20250819,300037.SZ,0.033638304310587314,-0.0019424541387706995
test,full_topk,30,20250818,20250819,300054.SZ,0.03391326679804909,-0.0019443950150161982
test,full_topk,30,20250818,20250819,300058.SZ,0.033946778237152385,-0.001929959747940302
test,full_topk,30,20250818,20250819,300059.SZ,0.03292560977748485,-0.0019378140568733215
test,full_topk,30,20250818,20250819,300070.SZ,0.03338270880684055,-0.0019215727224946022
test,full_topk,30,20250818,20250819,300073.SZ,0.03373485502589574,-0.001938261091709137
test,full_topk,30,20250818,20250819,300136.SZ,0.03314163813618002,-0.001932926825247705
test,full_topk,30,20250818,20250819,300142.SZ,0.03370561388008014,-0.001929859514348209
test,full_topk,30,20250818,20250819,300144.SZ,0.03344812255937671,-0.0019316567340865731
test,full_topk,30,20250818,20250819,300146.SZ,0.03336236167379396,-0.0019370841328054667
test,full_topk,30,20250818,20250819,300251.SZ,0.03302148162960195,-0.0019309684867039323
test,full_topk,30,20250818,20250819,300253.SZ,0.03314938449814189,-0.0019435479771345854
test,full_topk,30,20250818,20250819,300373.SZ,0.0329265998241467,-0.0019390909001231194
test,full_topk,30,20250818,20250819,300433.SZ,0.03342101082732132,-0.0019360699225217104
test,full_topk,30,20250818,20250819,300450.SZ,0.03369133713358569,-0.0019334397511556745
test,full_topk,30,20250818,20250819,300498.SZ,0.033409498861271196,-0.0019244351424276829
test,full_topk,30,20250818,20250819,300529.SZ,0.03329932447758968,-0.001939771231263876
test,full_topk,30,20250818,20250819,300595.SZ,0.03368227496318019,-0.0019344871398061514
test,full_topk,30,20250818,20250819,300601.SZ,0.03342875505658027,-0.0019312966614961624
test,full_topk,30,20250818,20250819,300628.SZ,0.03338270880684055,-0.0019337635021656752
test,full_topk,30,20250818,20250819,300699.SZ,0.033143918211466006,-0.0019256621599197388
test,full_topk,30,20250818,20250819,300748.SZ,0.03319161241054413,-0.0019400815945118666
test,full_topk,30,20250818,20250819,300759.SZ,0.03243309177316375,-0.0019438649760559201
test,full_topk,30,20250818,20250819,300919.SZ,0.03336487114138188,-0.0019440752221271396
test,full_topk,30,20250818,20250819,302132.SZ,0.03382271248291002,-0.001922430470585823
test,full_topk,30,20250819,20250820,300001.SZ,0.03297145028404772,-0.0019340025028213859
test,full_topk,30,20250819,20250820,300002.SZ,0.033396075416491554,-0.0019376382697373629
test,full_topk,30,20250819,20250820,300003.SZ,0.0329148270163865,-0.0019369353540241718
test,full_topk,30,20250819,20250820,300012.SZ,0.033354392113703994,-0.0019290290074422956
test,full_topk,30,20250819,20250820,300015.SZ,0.03338965446667607,-0.0019433243433013558
test,full_topk,30,20250819,20250820,300037.SZ,0.03227693208181067,-0.0019435505382716656
test,full_topk,30,20250819,20250820,300054.SZ,0.03406027962662344,-0.0019428813830018044
test,full_topk,30,20250819,20250820,300058.SZ,0.03299735855118163,-0.0019299967680126429
test,full_topk,30,20250819,20250820,300059.SZ,0.03340279397714568,-0.0019379693549126387
test,full_topk,30,20250819,20250820,300070.SZ,0.03335366630455138,-0.0019215273205190897
test,full_topk,30,20250819,20250820,300073.SZ,0.033240561178545916,-0.0019361508311703801
test,full_topk,30,20250819,20250820,300136.SZ,0.03427285362662566,-0.0019339029677212238
test,full_topk,30,20250819,20250820,300142.SZ,0.033163383882374824,-0.001928624464198947
test,full_topk,30,20250819,20250820,300144.SZ,0.03350736155201367,-0.0019315268145874143
test,full_topk,30,20250819,20250820,300146.SZ,0.033340939179781946,-0.0019345682812854648
test,full_topk,30,20250819,20250820,300251.SZ,0.03306114169907059,-0.0019313297234475613
test,full_topk,30,20250819,20250820,300253.SZ,0.03298512232446818,-0.0019415899878367782
test,full_topk,30,20250819,20250820,300373.SZ,0.03464475552225803,-0.0019374580588191748
test,full_topk,30,20250819,20250820,300390.SZ,0.0332565378102274,-0.001943129813298583
test,full_topk,30,20250819,20250820,300433.SZ,0.0346970378160168,-0.001937382621690631
test,full_topk,30,20250819,20250820,300450.SZ,0.03312702647527889,-0.0019335480174049735
test,full_topk,30,20250819,20250820,300498.SZ,0.03312644174524541,-0.0019246602896600962
test,full_topk,30,20250819,20250820,300529.SZ,0.03295823371142346,-0.0019393013790249825
test,full_topk,30,20250819,20250820,300595.SZ,0.032860060249304324,-0.001933703781105578
test,full_topk,30,20250819,20250820,300601.SZ,0.03371529605683393,-0.0019301321590319276
test,full_topk,30,20250819,20250820,300628.SZ,0.03329070491354022,-0.0019357020501047373
test,full_topk,30,20250819,20250820,300699.SZ,0.03310183292548282,-0.0019259436521679163
test,full_topk,30,20250819,20250820,300748.SZ,0.032972019568722734,-0.0019408634398132563
test,full_topk,30,20250819,20250820,300759.SZ,0.033126043873582,-0.0019438528688624501
test,full_topk,30,20250819,20250820,302132.SZ,0.0334352160505846,-0.0019257389940321445
test,full_topk,30,20250820,20250821,300001.SZ,0.03307911122752982,-0.0019330197246745229
test,full_topk,30,20250820,20250821,300002.SZ,0.03311347969802436,-0.00193709135055542
test,full_topk,30,20250820,20250821,300003.SZ,0.03406878329779296,-0.001937153865583241
test,full_topk,30,20250820,20250821,300012.SZ,0.03339869610815873,-0.0019289120100438595
test,full_topk,30,20250820,20250821,300015.SZ,0.03322093161364209,-0.0019420278258621693
test,full_topk,30,20250820,20250821,300024.SZ,0.033215128155024434,-0.0019428008235991001
test,full_topk,30,20250820,20250821,300054.SZ,0.032738845735381716,-0.0019409185042604804
test,full_topk,30,20250820,20250821,300058.SZ,0.032885446754825014,-0.0019312679069116712
