split,trade_date,risk_control,k,style_penalty,turnover_penalty,gross_return,net_return,benchmark_return,executable_universe_return,excess_vs_benchmark,excess_vs_executable_universe,transaction_cost,portfolio_nav,participation_cap,turnover_cap,exposure_cap,exposure_slack_penalty,buy_capacity_slack_penalty,cash_penalty,min_invested_shortfall_penalty,single_name_cap,min_invested,optimizer_status,solver_message,fallback_used,invested_weight,cash_weight,desired_turnover,filled_turnover,filled_desired_ratio,buy_turnover,sell_turnover,position_count,max_abs_exposure_z,avg_abs_exposure_z,max_exposure_slack,avg_exposure_slack,total_exposure_slack,buy_capacity_slack,min_invested_shortfall,min_invested_rule_ok,objective_value
test,20250205,industry_size,20,0.2,0.0,0.06415992757182354,0.06293006261048423,0.062453273221866556,0.07052425095655465,0.00047678938861767106,-0.007594188346070424,0.0012298649613393167,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.7999999999553379,0.20000000004466212,0.7999999996497859,0.8199099742262111,1.0248874682314266,0.8099549833670981,0.009954990859113003,84,0.6435988525205878,0.3985208311621838,0.29359885429185417,0.048933144932614525,0.29359886959568715,0.43512954707635787,0.0,1.0,-443.0268410092217
test,20250205,industry_size,20,0.2,0.02,0.06415989345846732,0.06295985713518254,0.062453273221866556,0.07052425095655465,0.0005065839133159833,-0.007564393821372112,0.0012000363232847696,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.799999999807305,0.20000000019269504,0.7999999985499986,0.8000242155231797,1.0000302712165312,0.8000120916264993,1.2123896680363113e-05,84,0.6435986611750875,0.3985207198743055,0.29359866877434154,0.04893312242713276,0.29359873456279656,0.43512951620355994,0.0,1.0,-443.0428078100073
test,20250205,industry_size_liquidity_vol_mom,20,0.0,0.0,0.044462699655161614,0.04312278843096642,0.062453273221866556,0.07052425095655465,-0.01933048479090014,-0.027401462525588234,0.0013399112241951944,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.7999999999951755,0.20000000000482454,0.7999999991983773,0.8932741494634628,1.1165926879481862,0.8466370743377387,0.04663707512572414,79,1.3573805040834275,0.4401623489821625,1.0073805043097344,0.13269174458981214,2.1230679134369943,0.5170187898488005,0.0,1.0,-570.1100230352417
test,20250205,industry_size_liquidity_vol_mom,20,0.0,0.02,0.044462713029153965,0.04326243641687199,0.062453273221866556,0.07052425095655465,-0.019190836804994567,-0.027261814539682662,0.0012002766122819733,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.7999999996634163,0.20000000033658372,0.7999999879384182,0.8001844081879822,1.0002305253154307,0.8000921763993406,9.223178864158259e-05,80,1.3573801053435846,0.4401623092139244,1.0073801214361475,0.132691761418904,2.123068182702464,0.5170187101230703,0.0,1.0,-570.1259538231878
test,20250205,industry_size_liquidity_vol_mom,20,0.05,0.0,0.04446269986497427,0.0431224516783734,0.062453273221866556,0.07052425095655465,-0.019330821543493158,-0.027401799278181253,0.0013402481866008698,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.7999999999851434,0.20000000001485663,0.7999999972079191,0.8934987910672465,1.1168734927320596,0.8467493943224289,0.04674939674481759,79,1.3573804905884892,0.44016234657067194,1.0073804912337,0.13269174398923064,2.1230679038276903,0.5170187878671114,0.0,1.0,-570.462150858986
test,20250205,industry_size_liquidity_vol_mom,20,0.05,0.02,0.04446269965383567,0.043262695949009396,0.062453273221866556,0.07052425095655465,-0.01919057727285716,-0.027261555007545256,0.001200003704826269,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.7999999999950371,0.20000000000496287,0.7999999991994429,0.8000024698841793,1.0000030883559237,0.8000012345433657,1.23534081366532e-06,79,1.3573805029271897,0.44016234834420886,1.0073805031344196,0.1326917443369613,2.1230679093913807,0.5170187899175409,0.0,1.0,-570.4781529856602
test,20250205,industry_size_liquidity_vol_mom,20,0.1,0.0,0.04446269965363343,0.043122584432098515,0.062453273221866556,0.07052425095655465,-0.01933068878976804,-0.027401666524456136,0.0013401152215349176,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.7999999999936411,0.20000000000635887,0.7999999994386692,0.8934101476899451,1.116762685396023,0.8467050733186775,0.046705074371267585,79,1.3573805026125494,0.4401623483253724,1.007380502897332,0.1326917445840913,2.123067913345461,0.5170187894708501,0.0,1.0,-570.8142824800283
test,20250205,industry_size_liquidity_vol_mom,20,0.1,0.02,0.04446270931384585,0.04326245042202439,0.062453273221866556,0.07052425095655465,-0.019190822799842168,-0.027261800534530263,0.0012002588918214568,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.7999999996595936,0.20000000034040644,0.7999999891925107,0.8001725945476379,1.0002157566968237,0.8000862694105483,8.632513708963147e-05,80,1.3573799399487587,0.4401621917076244,1.0073799547803668,0.1326917505269092,2.1230680084305473,0.517018712972764,0.0,1.0,-570.8302151305413
test,20250205,industry_size_liquidity_vol_mom,20,0.2,0.0,0.04441869034763955,0.0430740882236935,0.062453273221866556,0.07052425095655465,-0.01937918499817306,-0.027450162732861154,0.0013446021239460564,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.7999999999804557,0.20000000001954432,0.7999999977692086,0.8964014159640376,1.1205017730795541,0.8482007064288174,0.048200709535220154,79,1.3123127424695857,0.4149436663702085,0.96231274325062,0.127589774414952,2.041436390639232,0.519126996133716,0.0,1.0,-571.5098867419085
test,20250205,industry_size_liquidity_vol_mom,20,0.2,0.02,0.04441868972526818,0.04321868585499975,0.062453273221866556,0.07052425095655465,-0.019234587366866805,-0.0273055651015549,0.0012000038702684322,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.7999999999951445,0.20000000000485552,0.7999999994662318,0.8000025801789549,1.000003225890906,0.8000012897041958,1.2904747590990082e-06,79,1.312312670039535,0.4149436175691691,0.9623126702326928,0.12758976329400482,2.041436212704077,0.5191270038716918,0.0,1.0,-571.5258897722798
test,20250212,none,20,0.0,0.0,0.0067887169753251516,0.006256075294502824,0.016070513944185683,0.0025832371997086667,-0.009814438649682858,0.003672838094794157,0.0005326416808223274,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000024599829,0.19999999754001707,0.29202756293955723,0.3550944538815516,1.2159621177780664,0.17754722829220135,0.17754722558935027,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31417062068920587
test,20250212,none,20,0.0,0.02,0.006788738788315807,0.006350697161774567,0.016070513944185683,0.0025832371997086667,-0.009719816782411116,0.0037674599620659,0.00043804162654124035,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000080389358,0.19999999196106422,0.2920273982414138,0.29202775102749357,1.0000012080581544,0.14601387965476195,0.14601387137273164,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3083313723872841
test,20250212,none,20,0.05,0.0,0.0067887169753251516,0.006256075294502824,0.016070513944185683,0.0025832371997086667,-0.009814438649682858,0.003672838094794157,0.0005326416808223274,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000024599829,0.19999999754001707,0.29202756293955723,0.3550944538815516,1.2159621177780664,0.17754722829220135,0.17754722558935027,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31417062068920587
test,20250212,none,20,0.05,0.02,0.006788738788315807,0.006350697161774567,0.016070513944185683,0.0025832371997086667,-0.009719816782411116,0.0037674599620659,0.00043804162654124035,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000080389358,0.19999999196106422,0.2920273982414138,0.29202775102749357,1.0000012080581544,0.14601387965476195,0.14601387137273164,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3083313723872841
test,20250212,none,20,0.1,0.0,0.0067887169753251516,0.006256075294502824,0.016070513944185683,0.0025832371997086667,-0.009814438649682858,0.003672838094794157,0.0005326416808223274,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000024599829,0.19999999754001707,0.29202756293955723,0.3550944538815516,1.2159621177780664,0.17754722829220135,0.17754722558935027,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31417062068920587
test,20250212,none,20,0.1,0.02,0.006788738788315807,0.006350697161774567,0.016070513944185683,0.0025832371997086667,-0.009719816782411116,0.0037674599620659,0.00043804162654124035,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000080389358,0.19999999196106422,0.2920273982414138,0.29202775102749357,1.0000012080581544,0.14601387965476195,0.14601387137273164,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3083313723872841
test,20250212,none,20,0.2,0.0,0.0067887169753251516,0.006256075294502824,0.016070513944185683,0.0025832371997086667,-0.009814438649682858,0.003672838094794157,0.0005326416808223274,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000024599829,0.19999999754001707,0.29202756293955723,0.3550944538815516,1.2159621177780664,0.17754722829220135,0.17754722558935027,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31417062068920587
test,20250212,none,20,0.2,0.02,0.006788738788315807,0.006350697161774567,0.016070513944185683,0.0025832371997086667,-0.009719816782411116,0.0037674599620659,0.00043804162654124035,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000080389358,0.19999999196106422,0.2920273982414138,0.29202775102749357,1.0000012080581544,0.14601387965476195,0.14601387137273164,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3083313723872841
test,20250212,industry_proxy,20,0.0,0.0,0.005270170458762201,0.0047362920401622845,0.016070513944185683,0.0025832371997086667,-0.011334221904023398,0.002153054840453618,0.0005338784185999167,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000000576786,0.19999999994232143,0.30552064398283874,0.35591894573327776,1.1649587441733396,0.17795947289859107,0.17795947283468666,81,0.34999999976417406,0.26702387626003077,8.545832924644322e-13,8.470528918798868e-13,3.388211567519547e-12,5.734816889712814e-14,0.0,1.0,0.37200213921333786
test,20250212,industry_proxy,20,0.0,0.02,0.005270165565168,0.004811884460379433,0.016070513944185683,0.0025832371997086667,-0.01125862948380625,0.0022286472606707665,0.00045828110478856715,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000009475857,0.19999999905241428,0.30552055587352744,0.30552073652571143,1.0000005912930587,0.1527603687406729,0.15276036778503857,81,0.34999999699854567,0.26702386302681197,1.0965239905833931e-11,1.0912503494173739e-11,4.3650013976694956e-11,0.0,0.0,1.0,0.3658916998499752
test,20250212,industry_proxy,20,0.05,0.0,0.0017660590233828438,0.001233383644953223,0.016070513944185683,0.0025832371997086667,-0.014837130299232459,-0.0013498535547554437,0.0005326753784296208,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.800000000241755,0.199999999758245,0.27995950801864233,0.3551169189530805,1.2684581476312407,0.17755845960885386,0.17755845934422668,78,0.34999999935607473,0.14390330543263402,1.1114476178616598e-12,1.1091459132960362e-12,4.436583653184145e-12,0.0,0.0,1.0,0.35015026758268386
test,20250212,industry_proxy,20,0.05,0.02,0.0013858175940822,0.0009791063958134155,0.016070513944185683,0.0025832371997086667,-0.015091407548372267,-0.0016041308038952512,0.00040671119826878467,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000021375592,0.19999999786244083,0.27114056914647655,0.27114079884585646,1.0000008471597615,0.13557040050311725,0.1355703983427392,78,0.3499999929176665,0.13839096864350595,1.2183330065190377e-11,1.2146230277955417e-11,4.858492111182167e-11,0.0,0.0,1.0,0.34470237348844507
test,20250212,industry_proxy,20,0.1,0.0,-0.00018587192559406168,-0.0007207845644860707,0.016070513944185683,0.0025832371997086667,-0.016791298508671754,-0.0033040217641947373,0.000534912638892009,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.800000000258317,0.19999999974168303,0.28571053297969723,0.356608425928006,1.2481458846088354,0.1783042131481204,0.1783042127798856,81,0.3215787032432649,0.0803946769940837,2.358002343140176e-12,2.3572545850165587e-12,9.429018340066235e-12,0.0,0.0,1.0,0.331865112660517
test,20250212,industry_proxy,20,0.1,0.02,1.4121225501902493e-05,-0.00040387023270774177,0.016070513944185683,0.0025832371997086667,-0.016474384176893425,-0.0029871074324164084,0.00041799145820964426,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000004035256,0.1999999995964744,0.2786609135474368,0.2786609721397628,1.000000210263884,0.13933048632656514,0.13933048581319765,80,0.34999992554900317,0.08749998269999734,3.066575317155645e-12,3.0611071894193903e-12,1.2244428757677561e-11,0.0,0.0,1.0,0.32617311061500603
test,20250212,industry_proxy,20,0.2,0.0,-0.0022072987901522725,-0.0027407959360972504,0.016070513944185683,0.0025832371997086667,-0.01881130988028293,-0.0053240331358059174,0.0005334971459449777,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000001546155,0.19999999984538452,0.2661294636911753,0.3556647639633185,1.3364351283405533,0.17783238220607714,0.17783238175724134,78,3.113822422129431e-08,7.85950880766162e-09,4.392022454086362e-13,4.360698151880336e-13,1.7442792607521343e-12,7.854956381423857e-13,0.0,1.0,0.31813546993327907
test,20250212,industry_proxy,20,0.2,0.02,-0.002236770386545891,-0.002635538227863048,0.016070513944185683,0.0025832371997086667,-0.01870605217204873,-0.005218775427571714,0.0003987678413171568,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000061743803,0.19999999382561973,0.265844930974294,0.2658452275447712,1.0000011155769497,0.13292261700611552,0.13292261053865567,80,2.58990710877427e-07,6.738053834678959e-08,1.692730248360742e-11,1.6861275410384057e-11,6.744510164153623e-11,0.0,0.0,1.0,0.3128135960778456
test,20250212,industry_size,20,0.0,0.0,0.013012797681583501,0.012477262763943238,0.016070513944185683,0.0025832371997086667,-0.0035932511802424447,0.009894025564234571,0.0005355349176402633,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000011091756,0.19999999889082443,0.267898516821211,0.35702327842684217,1.332681056480469,0.1785116402147382,0.17851163821210397,82,0.3499999965563916,0.299722010197481,1.7960790816712912e-11,1.7946621643806763e-11,1.0767972986284058e-10,0.0,0.0,1.0,0.15597491122776813
