split,trade_date,style_set,k,exposure_cap,gross_return,net_return,benchmark_return,executable_universe_return,excess_vs_benchmark,excess_vs_executable_universe,transaction_cost,constraint_reject_count,used_fallback,max_abs_target_exposure_z,avg_abs_target_exposure_z,target_count,desired_turnover,filled_turnover,buy_reject_count,sell_reject_count,partial_fill_count,position_count
validation,20240709,industry_proxy,30,0.5,0.0431605896065962,0.043016752999927625,0.03254967415691157,0.0377337894427735,0.010467078843016057,0.005282963557154123,0.000143836606668578,0,False,0.11494215148603001,0.058089341657380195,30,1.5210284344616716,0.09589107111238533,0,14,66,82
validation,20240709,industry_size,10,0.15,0.04467460124266857,0.044630255415783124,0.03254967415691157,0.0377337894427735,0.012080581258871556,0.006896465973009622,4.43458268854423e-05,80,True,0.40468877769964884,0.1844594907680659,10,1.998458427586829,0.029563884590294867,0,4,23,27
validation,20240709,industry_size,10,0.25,0.04467593265617872,0.04463158682934882,0.03254967415691157,0.0377337894427735,0.012081912672437252,0.0068977973865753175,4.434582682989802e-05,80,True,0.40468877769964884,0.1844594907680659,10,1.9984584275873145,0.02956388455326535,0,4,23,27
validation,20240709,industry_size,10,0.35,0.044201451455453546,0.04416288164790916,0.03254967415691157,0.0377337894427735,0.01161320749099759,0.006429092205135656,3.8569807544385247e-05,79,True,0.2451410962800747,0.1328865236983899,10,1.9984584275902206,0.025713205029590163,0,6,23,29
validation,20240709,industry_size,10,0.5,0.04264181445392083,0.042595188640323196,0.03254967415691157,0.0377337894427735,0.010045514483411629,0.004861399197549694,4.662581359763769e-05,44,False,0.2330887047189946,0.16570568508928202,10,1.59040448664135,0.031083875731758456,0,1,22,23
validation,20240709,industry_size,30,0.15,0.06673224383625388,0.06661966634064737,0.03254967415691157,0.0377337894427735,0.0340699921837358,0.028885876897873863,0.00011257749560651902,90,True,0.3191336342094513,0.15387355429228913,30,1.5277478519708452,0.07505166373767934,0,14,59,74
validation,20240709,industry_size,30,0.25,0.06670517686233479,0.06659249661166884,0.03254967415691157,0.0377337894427735,0.034042822454757274,0.02885870716889534,0.0001126802506659518,90,True,0.3191336342094513,0.15387355429228913,30,1.5281093063729418,0.07512016711063453,0,13,59,73
validation,20240709,industry_size,30,0.35,0.0644552371168366,0.06434422914209062,0.03254967415691157,0.0377337894427735,0.03179455498517905,0.026610439699317118,0.00011100797474597704,89,True,0.3043981189904196,0.1375124614933827,30,1.5604277876680879,0.07400531649731802,0,13,58,72
validation,20240709,industry_size,30,0.5,0.05363338141186569,0.05352707875717022,0.03254967415691157,0.0377337894427735,0.020977404600258653,0.01579328931439672,0.00010630265469546477,0,False,0.17933387110399554,0.08630143443024779,30,1.7182617962475706,0.07086843646364317,0,15,60,77
validation,20240709,full_style,10,0.15,0.028820118536951482,0.028776028729883718,0.03254967415691157,0.0377337894427735,-0.0037736454270278497,-0.008957760712889784,4.408980706776471e-05,80,True,0.54209129615328,0.27996236681777853,10,1.9984483829694561,0.029393204711843136,0,4,23,27
