split,style_set,candidate_count,exposure_cap,min_invested,turnover_cap,periods,net_ann,net_ir,net_max_drawdown,excess_benchmark_ann,excess_exec_universe_ann,solver_success_rate,avg_invested_weight,avg_cash_weight,avg_turnover,avg_max_abs_exposure_z,avg_abs_exposure_z,avg_nonzero_names
test,industry_size,80,0.25,0.0,0.6,66,0.44707550028130516,0.26832502778600925,-0.11657577439190614,-0.10263004670546583,-0.006654868507449341,1.0,0.6779595412350236,0.32204045876497656,0.24543664620034777,0.21832639123094835,0.1260472811060589,57.95454545454545
test,industry_size,80,0.25,0.0,1.0,66,0.44707550028130516,0.26832502778600925,-0.11657577439190614,-0.10263004670546583,-0.006654868507449341,1.0,0.6779595412350236,0.32204045876497656,0.24543664620034777,0.21832639123094835,0.1260472811060589,57.95454545454545
test,industry_size,80,0.25,0.2,0.3,66,0.43077268101053456,0.26804040008292657,-0.11507259299326988,-0.11402131820551153,-0.018944763843923074,0.9696969696969697,0.6641539683718085,0.33584603162819143,0.2199247088781115,0.21965166194368083,0.12370835461559171,58.734375
test,industry_size,80,0.25,0.2,0.6,66,0.4571677516404624,0.2734108339880695,-0.11507259299326988,-0.0964024833781828,0.00020071781232244845,0.9696969696969697,0.6742771539049528,0.3257228460950473,0.243930460693338,0.22043966721499064,0.12721371076887017,58.78125
test,industry_size,80,0.25,0.2,1.0,66,0.4571677516404624,0.2734108339880695,-0.11507259299326988,-0.0964024833781828,0.00020071781232244845,0.9696969696969697,0.6742771539049528,0.3257228460950473,0.243930460693338,0.22043966721499064,0.12721371076887017,58.78125
test,industry_size,80,0.25,0.4,0.3,66,0.0,,0.0,-0.4085207474382141,-0.3431767890123407,0.0,0.0,1.0,0.0,,,
test,industry_size,80,0.25,0.4,0.6,66,0.2949959980252721,0.22705619300397764,-0.10100977140261158,-0.21328530577880622,-0.12746333481341132,0.5454545454545454,0.4573026906297237,0.5426973093702765,0.17479524065959184,0.24211131733468527,0.15217275248116696,59.75
test,industry_size,80,0.25,0.4,1.0,66,0.2949959980252721,0.22705619300397764,-0.10100977140261158,-0.21328530577880622,-0.12746333481341132,0.5454545454545454,0.4573026906297237,0.5426973093702765,0.17479524065959184,0.24211131733468527,0.15217275248116696,59.75
test,industry_size,80,0.35,0.0,0.3,66,0.4206083073980593,0.2574551127545863,-0.12098715000621041,-0.11922749903577923,-0.025076161614039805,1.0,0.6801149758185231,0.31988502418147685,0.22434074060150005,0.2667713289805296,0.14870917838672584,58.015151515151516
test,industry_size,80,0.35,0.0,0.6,66,0.42908453561478144,0.25626995565217975,-0.12098715000621041,-0.11267226590985069,-0.01837506059708993,1.0,0.6907619493797714,0.3092380506202287,0.2503751284059999,0.2770074258841059,0.15642379544861462,58.378787878787875
test,industry_size,80,0.35,0.0,1.0,66,0.42908453561478144,0.25626995565217975,-0.12098715000621041,-0.11267226590985069,-0.01837506059708993,1.0,0.6907619493797714,0.3092380506202287,0.2503751284059999,0.2770074258841059,0.15642379544861462,58.378787878787875
test,industry_size,80,0.35,0.2,0.3,66,0.43256594847024266,0.2636726374625919,-0.11919343695802542,-0.11186259226993334,-0.016973436946786324,0.9696969696969697,0.6762405772984045,0.32375942270159547,0.22250082602121396,0.26960990846329325,0.15022063931362914,58.796875
test,industry_size,80,0.35,0.2,0.6,66,0.4411240395387164,0.2623034038128786,-0.11860712902534287,-0.1052480158676149,-0.010214532803893062,0.9696969696969697,0.6867509925799749,0.31324900742002526,0.24859481714481893,0.2802551233193594,0.15817065803414518,59.171875
test,industry_size,80,0.35,0.2,1.0,66,0.4411240395387164,0.2623034038128786,-0.11860712902534287,-0.1052480158676149,-0.010214532803893062,0.9696969696969697,0.6867509925799749,0.31324900742002526,0.24859481714481893,0.2802551233193594,0.15817065803414518,59.171875
test,industry_size,80,0.35,0.4,0.3,66,0.0,,0.0,-0.4085207474382141,-0.3431767890123407,0.0,0.0,1.0,0.0,,,
test,industry_size,80,0.35,0.4,0.6,66,0.42651829561998733,0.25414859424650843,-0.12105488435704181,-0.11472647521547608,-0.020554694750467895,0.9242424242424242,0.6878935845453906,0.3121064154546093,0.2430707222493565,0.2811299870804461,0.15540967960660584,60.49180327868852
test,industry_size,80,0.35,0.4,1.0,66,0.42651829561998733,0.25414859424650843,-0.12105488435704181,-0.11472647521547608,-0.020554694750467895,0.9242424242424242,0.6878935845453906,0.3121064154546093,0.2430707222493565,0.2811299870804461,0.15540967960660584,60.49180327868852
