split,mode,k,period_count,cumulative_return,benchmark_cumulative_return,excess_cumulative_return,annualized_return,annualized_vol,sharpe_like,max_drawdown,win_rate,mean_daily_return,mean_excess_return,avg_turnover,avg_transaction_cost,avg_position_count
test,full_topk,10,311,0.2388367224895589,0.8946112921029408,-0.6557745696133819,0.18951059427300443,0.25833481508443334,0.7335851894800373,-0.18987609385546977,0.5434083601286174,0.0008228168027874036,-0.0013981005463535136,0.22639094338069937,0.00033958641507104916,10.0
test,full_topk,20,311,0.33381825678844534,0.8946112921029408,-0.5607930353144954,0.2628870044897489,0.24831025662802592,1.0587037686629241,-0.17258088401189986,0.5369774919614148,0.0010497358617185624,-0.0011711814874223547,0.1716097196912997,0.00025741457953694954,20.0
test,full_topk,30,311,0.4171276546591933,0.8946112921029408,-0.47748363744374744,0.3264322863610911,0.246788789622172,1.32271926476422,-0.15999227344133726,0.5273311897106109,0.001243459597314044,-0.000977457751826873,0.14885821492767098,0.0002232873223915064,30.0
