split,risk_control,k,style_penalty,turnover_penalty,periods,net_ann,net_ir,net_max_drawdown,excess_benchmark_ann,excess_exec_universe_ann,avg_desired_turnover,avg_filled_turnover,avg_abs_control_exposure_z,avg_abs_full_style_exposure_z,avg_partial_fill_count,avg_position_count
test,industry_size,20,0.05,0.02,66,0.42325118476081536,0.2161151099175886,-0.1547465457781011,-0.10826244751256564,-0.04610885467175807,1.3369667181526859,0.1221253786530316,0.2261995625921655,0.1795781205947785,37.378787878787875,46.10606060606061
test,industry_size,20,0.1,0.0,66,0.41525635036023734,0.21312847776674534,-0.15442725550050151,-0.11338154978980908,-0.05151333202617692,1.359554308414974,0.12365587249650542,0.23179711494237748,0.18168488254487714,38.07575757575758,47.0
test,industry_size,20,0.1,0.02,66,0.39759677452385533,0.20525612405091778,-0.15421154162916817,-0.12435519350940061,-0.0632174781039695,1.3131794723122532,0.11842810302552545,0.23124551543408742,0.1843086535608687,37.15151515151515,45.92424242424242
test,industry_size,20,0.2,0.0,66,0.38566747996406603,0.2012142932726001,-0.1524716696685603,-0.13318131151421675,-0.07181714742653245,1.32160479810546,0.12333002300054291,0.2373275026713018,0.19271714045301172,38.24242424242424,46.03030303030303
test,industry_size,20,0.2,0.02,66,0.3752131248835162,0.197078947766474,-0.15251668599429247,-0.13978231275572284,-0.0789203271541491,1.2847400819331523,0.11747945554270697,0.22880423095681815,0.19244021275978143,37.07575757575758,44.53030303030303
test,industry_size,30,0.0,0.0,66,0.37862866718524724,0.19970648993690673,-0.1699270582793475,-0.13578487882596801,-0.07615181713982977,1.240537108559865,0.1665442029953452,0.1374670753713566,0.14449506761611852,49.21212121212121,63.57575757575758
test,industry_size,30,0.0,0.02,66,0.38234191393794736,0.19934549990872671,-0.16868787127129325,-0.13312362976861225,-0.07290251244815538,1.1972204235088806,0.1593674128205774,0.14902135221996735,0.15089396134886449,47.515151515151516,62.13636363636363
test,industry_size,30,0.05,0.0,66,0.3695045475819063,0.1940058158489368,-0.16684272542438106,-0.14098567342842638,-0.08137936705562243,1.218449095358968,0.16122094118624067,0.16784740077044946,0.15343325214063638,49.666666666666664,63.59090909090909
test,industry_size,30,0.05,0.02,66,0.3683034896242856,0.19314769701923015,-0.16708921560369838,-0.1418712139838979,-0.08211991998257084,1.1725376578458024,0.1548084718398848,0.17238675867091321,0.15577672967406214,48.34848484848485,62.77272727272727
test,industry_size,30,0.1,0.0,66,0.3550734241242237,0.18811998976826533,-0.1807330291107272,-0.1495633965219143,-0.09066481079126143,1.1858487916003335,0.15983822099134892,0.16227724461877233,0.14710188346790504,49.09090909090909,62.25757575757576
test,industry_size,30,0.1,0.02,66,0.3507368397623043,0.18709126963349854,-0.17908645697369863,-0.1525644389729658,-0.09393328858638239,1.1495560857676037,0.15323451109883282,0.16216167927523134,0.15076038579884077,48.378787878787875,61.39393939393939
test,industry_size,30,0.2,0.0,66,0.38346685061717634,0.19479618714873792,-0.19646664328350816,-0.12994392152445133,-0.06948035101804495,1.1161841388962193,0.15279315711288524,0.1833960578681052,0.15447273751024984,47.60606060606061,61.196969696969695
test,industry_size,30,0.2,0.02,66,0.3784079551026711,0.19380964292087746,-0.1960383875796875,-0.13350371044240306,-0.07320495328332033,1.0917505481505887,0.1495606960690446,0.1844619338697113,0.15594832160895372,47.06060606060606,60.5
