split,trade_date,risk_control,k,style_penalty,turnover_penalty,gross_return,net_return,benchmark_return,executable_universe_return,excess_vs_benchmark,excess_vs_executable_universe,transaction_cost,desired_turnover,filled_turnover,buy_reject_count,sell_reject_count,partial_fill_count,position_count,avg_abs_control_exposure_z,avg_abs_full_style_exposure_z
test,20260211,industry_size,20,0.1,0.02,0.012377305982612996,0.012094690335557934,0.015301447781996158,0.01691363525936827,-0.0032067574464382242,-0.004818944923810336,0.0002826156470550617,1.4043577957185316,0.18841043137004113,0,15,40,55,0.17370267702442269,0.2631738103927781
test,20260226,none,20,0.0,0.0,-0.028676737313349323,-0.028903294799351484,-0.026343165576389604,-0.048140080970109904,-0.0025601292229618794,0.01923678617075842,0.00022655748600216178,1.660512241958084,0.15103832400144118,0,16,41,57,0.0,0.3004590748071979
test,20260226,none,20,0.0,0.02,-0.028953789457976768,-0.029178927408035463,-0.026343165576389604,-0.048140080970109904,-0.002835761831645859,0.01896115356207444,0.00022513795005869622,1.6555072576650895,0.15009196670579747,0,16,41,57,0.0,0.29937696923638035
test,20260226,none,20,0.1,0.0,-0.028676737313349323,-0.028903294799351484,-0.026343165576389604,-0.048140080970109904,-0.0025601292229618794,0.01923678617075842,0.00022655748600216178,1.660512241958084,0.15103832400144118,0,16,41,57,0.0,0.3004590748071979
test,20260226,none,20,0.1,0.02,-0.028953789457976768,-0.029178927408035463,-0.026343165576389604,-0.048140080970109904,-0.002835761831645859,0.01896115356207444,0.00022513795005869622,1.6555072576650895,0.15009196670579747,0,16,41,57,0.0,0.29937696923638035
test,20260226,industry_size,20,0.0,0.0,-0.028676737313349323,-0.028903294799351484,-0.026343165576389604,-0.048140080970109904,-0.0025601292229618794,0.01923678617075842,0.00022655748600216178,1.660512241958084,0.15103832400144118,0,16,41,57,0.22498153985770783,0.3004590748071979
test,20260226,industry_size,20,0.0,0.02,-0.028953789457976768,-0.029178927408035463,-0.026343165576389604,-0.048140080970109904,-0.002835761831645859,0.01896115356207444,0.00022513795005869622,1.6555072576650895,0.15009196670579747,0,16,41,57,0.2260541208906791,0.29937696923638035
test,20260226,industry_size,20,0.1,0.0,-0.034441855090904576,-0.034669874082990194,-0.026343165576389604,-0.048140080970109904,-0.00832670850660059,0.01347020688711971,0.00022801899208561738,1.7344959128013022,0.15201266139041159,0,15,41,56,0.2645903292594091,0.3297899832110396
test,20260226,industry_size,20,0.1,0.02,-0.03413972565091001,-0.03436876988173261,-0.026343165576389604,-0.048140080970109904,-0.008025604305343007,0.013771311088377293,0.00022904423082260457,1.7337627385835586,0.15269615388173638,0,15,41,56,0.2619784246460088,0.327402595503264
test,20260305,none,20,0.0,0.0,0.037722602360833066,0.037539153096733745,0.037482851939864004,0.027813485640330725,5.6301156869741076e-05,0.00972566745640302,0.00018344926409932184,1.6681072536578394,0.12229950939954788,0,16,47,63,0.0,0.23179840094107795
