split,mode,k,signal_date,execution_date,position_count,turnover,transaction_cost,overnight_return,intraday_return,daily_return,benchmark_return,top_selected
test,full_topk,10,20250327,20250328,10,0.6080016431306678,0.0009120024646960018,-0.0007483022351251478,-0.005630688696553865,-0.007280966126669175,-0.007871865447830362,"300024.SZ,300070.SZ,300144.SZ,300413.SZ,300433.SZ,300017.SZ,300408.SZ,300146.SZ,300498.SZ,300003.SZ"
test,full_topk,10,20250328,20250331,10,0.006657471309356844,9.986206964035266e-06,-0.005867374705204277,-0.0032856435846157716,-0.00914363518330552,-0.011516959892852618,"300024.SZ,300070.SZ,300144.SZ,300413.SZ,300408.SZ,300433.SZ,300146.SZ,300017.SZ,300003.SZ,300498.SZ"
test,full_topk,10,20250331,20250401,10,0.012883120545064866,1.93246808175973e-05,0.0016737799385014623,0.0022966895269013747,0.003954912135098132,-0.0008655707207498864,"300024.SZ,300070.SZ,300144.SZ,300413.SZ,300408.SZ,300433.SZ,300017.SZ,300003.SZ,300146.SZ,300498.SZ"
test,full_topk,10,20250401,20250402,10,0.21455175769011475,0.0003218276365351721,2.1590081800311386e-05,0.004088343171553699,0.003786871165970096,0.001307021749789472,"300144.SZ,300024.SZ,300070.SZ,300408.SZ,300433.SZ,300413.SZ,300017.SZ,300498.SZ,300003.SZ,300015.SZ"
test,full_topk,10,20250402,20250403,10,0.20381318483808053,0.0003057197772571208,-0.007566440243981409,-0.01150207353129773,-0.019281400785412295,-0.018636289125141148,"300144.SZ,300070.SZ,300024.SZ,300408.SZ,300433.SZ,300017.SZ,300498.SZ,300015.SZ,300003.SZ,300628.SZ"
test,full_topk,10,20250403,20250407,10,0.44320711527771395,0.0006648106729165709,-0.05559986176424343,-0.07366162086580502,-0.1257475057348416,-0.12501025223847384,"300144.SZ,300070.SZ,300408.SZ,300433.SZ,300498.SZ,300017.SZ,300024.SZ,300383.SZ,300015.SZ,300146.SZ"
test,full_topk,10,20250407,20250408,10,0.4234479654444874,0.000635171948166731,0.017822198989832495,0.0066492780375215,0.023939190968875756,0.018318995271208838,"300144.SZ,300070.SZ,300408.SZ,300433.SZ,300498.SZ,300017.SZ,300383.SZ,300146.SZ,300413.SZ,300628.SZ"
test,full_topk,10,20250408,20250409,10,0.819454631400152,0.0012291819471002279,-0.015126695242246887,0.02827931048863798,0.011480019640899064,0.009804748900499094,"300144.SZ,300408.SZ,300146.SZ,300498.SZ,300628.SZ,300001.SZ,300413.SZ,300012.SZ,300015.SZ,300003.SZ"
test,full_topk,10,20250409,20250410,10,0.8191680925714409,0.0012287521388571613,0.011905964338584998,-0.005104374613250584,0.005503782290780412,0.02269290584296524,"300144.SZ,300408.SZ,300146.SZ,300433.SZ,300070.SZ,300628.SZ,300383.SZ,300017.SZ,300001.SZ,300498.SZ"
test,full_topk,10,20250410,20250411,10,0.21986865883398643,0.00032980298825097966,-0.0068095657171188,0.016673616440224547,0.009417491900418185,0.01359759258429083,"300408.SZ,300144.SZ,300146.SZ,300433.SZ,300628.SZ,300383.SZ,300070.SZ,300001.SZ,300017.SZ,300024.SZ"
test,full_topk,10,20250411,20250414,10,0.022540121866239993,3.381018279935999e-05,0.021317377987331937,-0.010424759638882453,0.010636218856171054,0.0033962838503212023,"300408.SZ,300144.SZ,300146.SZ,300433.SZ,300001.SZ,300628.SZ,300383.SZ,300017.SZ,300024.SZ,300070.SZ"
test,full_topk,10,20250414,20250415,10,0.21853111175402928,0.0003277966676310439,0.00136513100152091,-0.0021365859010641364,-0.0011019144503889855,-0.0013002656560744397,"300408.SZ,300001.SZ,300144.SZ,300433.SZ,300146.SZ,300383.SZ,300024.SZ,300017.SZ,300628.SZ,300498.SZ"
test,full_topk,10,20250415,20250416,10,0.006290606303617621,9.435909455426433e-06,-0.005821975802198962,-0.00893969885189998,-0.014718925054442278,-0.012064808971656293,"300408.SZ,300001.SZ,300433.SZ,300383.SZ,300024.SZ,300144.SZ,300146.SZ,300017.SZ,300498.SZ,300628.SZ"
test,full_topk,10,20250416,20250417,10,0.21345294956830402,0.00032017942435245603,-0.006273135623526645,0.0072107436527832245,0.000571908912212038,0.0008740452501547757,"300408.SZ,300001.SZ,300024.SZ,300383.SZ,300433.SZ,300498.SZ,300144.SZ,300017.SZ,300012.SZ,300628.SZ"
test,full_topk,10,20250417,20250418,10,0.20839251578614937,0.0003125887736792241,-0.001805347590118584,0.004674943286198918,0.0025476726596231902,0.002720800613419172,"300408.SZ,300001.SZ,300024.SZ,300383.SZ,300433.SZ,300498.SZ,300146.SZ,300144.SZ,300012.SZ,300017.SZ"
test,full_topk,10,20250418,20250421,10,0.2210134291727432,0.00033152014375911477,-0.005251043115613186,0.018663736377647823,0.01297875494618772,0.015856101804741174,"300024.SZ,300001.SZ,300408.SZ,300383.SZ,300498.SZ,300012.SZ,300017.SZ,300433.SZ,300628.SZ,300144.SZ"
test,full_topk,10,20250421,20250422,10,0.4137419162436333,0.00062061287436545,0.0007357247878422416,-0.011166111668843504,-0.011052736609672542,-0.008170680319303791,"300024.SZ,300001.SZ,300408.SZ,300383.SZ,300498.SZ,300012.SZ,300775.SZ,300144.SZ,300015.SZ,300628.SZ"
test,full_topk,10,20250422,20250423,10,0.20984862221498674,0.0003147729333224801,0.00362439229260066,-0.003705072290364953,-0.0004088519436890037,0.010750187393226085,"300024.SZ,300001.SZ,300144.SZ,300012.SZ,300498.SZ,300408.SZ,300383.SZ,300015.SZ,300775.SZ,300285.SZ"
test,full_topk,10,20250423,20250424,10,0.010173406619671296,1.5260109929506944e-05,-0.0014397070353914245,-0.007816436490154488,-0.009260009178828854,-0.006825905998088855,"300144.SZ,300012.SZ,300024.SZ,300498.SZ,300408.SZ,300001.SZ,300015.SZ,300285.SZ,300383.SZ,300775.SZ"
test,full_topk,10,20250424,20250425,10,0.4057619047347069,0.0006086428571020604,0.0018038951663130645,-0.0020789865838106492,-0.0008873148334453962,0.005851979719377232,"300144.SZ,300012.SZ,300498.SZ,300024.SZ,300015.SZ,300285.SZ,300408.SZ,300001.SZ,300142.SZ,300009.SZ"
test,full_topk,10,20250425,20250428,10,0.20874241044798725,0.00031311361567198085,-0.004390083129529014,-0.007187997372302912,-0.011856022837440028,-0.0065374330129582825,"300144.SZ,300012.SZ,300015.SZ,300498.SZ,300024.SZ,300285.SZ,300142.SZ,300408.SZ,300002.SZ,300001.SZ"
test,full_topk,10,20250428,20250429,10,0.2065292315874276,0.0003097938473811414,-0.002145395453846062,-0.0017404514353786872,-0.004190704125307532,-0.0013001583338618783,"300144.SZ,300012.SZ,300015.SZ,300024.SZ,300498.SZ,300142.SZ,300285.SZ,300003.SZ,300408.SZ,300001.SZ"
test,full_topk,10,20250429,20250430,10,0.20506651428615724,0.00030759977142923585,0.0006317911439501393,0.0047220762611093646,0.00504760323352027,0.008327322109529689,"300144.SZ,300012.SZ,300015.SZ,300024.SZ,300498.SZ,300142.SZ,300003.SZ,300285.SZ,300001.SZ,300999.SZ"
test,full_topk,10,20250430,20250506,10,0.20852755018508304,0.0003127913252776246,0.006512246409506628,0.010623375778620471,0.016886631390104823,0.019701806363815244,"300144.SZ,300012.SZ,300015.SZ,300024.SZ,300498.SZ,300142.SZ,300003.SZ,300001.SZ,300285.SZ,300408.SZ"
test,full_topk,10,20250506,20250507,10,0.011583110897103607,1.737466634565541e-05,0.00992127085766702,-0.011769913686423451,-0.0019827558483207497,0.005084954298439692,"300144.SZ,300012.SZ,300015.SZ,300498.SZ,300024.SZ,300142.SZ,300285.SZ,300001.SZ,300003.SZ,300408.SZ"
test,full_topk,10,20250507,20250508,10,0.2053553598269734,0.0003080330397404601,-0.0030459270332582476,0.004299628192227434,0.0009321896182157285,0.016499691962474472,"300144.SZ,300015.SZ,300498.SZ,300012.SZ,300142.SZ,300285.SZ,300001.SZ,300003.SZ,300024.SZ,300999.SZ"
test,full_topk,10,20250508,20250509,10,0.2076911863423233,0.00031153677951348496,-0.0007289401667531708,-0.01107108927438978,-0.012099822429976537,-0.008714028093695037,"300015.SZ,300144.SZ,300498.SZ,300012.SZ,300142.SZ,300146.SZ,300285.SZ,300001.SZ,300003.SZ,300999.SZ"
test,full_topk,10,20250509,20250512,10,0.20434716359772226,0.0003065207453965834,0.004922769086011986,0.0054669612147464795,0.010106929225881522,0.026318454059617524,"300015.SZ,300498.SZ,300144.SZ,300146.SZ,300012.SZ,300001.SZ,300142.SZ,300285.SZ,300034.SZ,300003.SZ"
test,full_topk,10,20250512,20250513,10,0.007846567125959575,1.1769850688939363e-05,0.006489253985192236,-0.007524480270354839,-0.0010958116402722817,-0.0011879613139582634,"300146.SZ,300015.SZ,300498.SZ,300012.SZ,300034.SZ,300001.SZ,300144.SZ,300142.SZ,300285.SZ,300003.SZ"
test,full_topk,10,20250513,20250514,10,0.2069385358283764,0.0003104078037425646,-0.0005629757612050249,-0.0012845290567494283,-0.0021566162075347117,0.010125391990896793,"300146.SZ,300015.SZ,300034.SZ,300498.SZ,300012.SZ,300001.SZ,300285.SZ,300142.SZ,300003.SZ,300408.SZ"
